gene	logFC_DE_Calu3ser2_S1.12h_mock.12h	logCPM	PValue	FDR
ACSL3	-0.0891987275839882	6.84627894486963	0.565172580050036	1
WWP2	0.129798843467318	4.70117029599981	0.565367362896525	1
GRB10	0.0822875149765726	6.28500783044054	0.56565120899993	1
ZKSCAN5	0.101707072688102	3.67725749610473	0.565777506207509	1
MIR497HG	-0.149664236517975	3.99102561489765	0.56579146380735	1
ERGIC3	0.0876412522408557	8.56078991304313	0.565908967931207	1
SECISBP2	0.11845728266814	4.27866726471815	0.565909863348276	1
TPX2	-0.0959083450582463	7.87813592977386	0.565953047442864	1
CEP170P1	0.182396093900037	3.39515694595906	0.56599487218576	1
LOC389906	-0.108319130491895	3.83383848781052	0.566215799925403	1
TTL	-0.0863616643214205	5.1186427683759	0.566379098167488	1
AK1	-0.123019072124234	3.78272338900386	0.566454740058046	1
HMGN4	0.0804231638322288	6.56663361566598	0.566658098586162	1
PAF1	0.0794217041355136	6.66804831651413	0.566694332094821	1
TRNAU1AP	0.094633343491948	4.57386314177481	0.566717209513863	1
PRMT1	-0.0861695475548317	8.69950743629758	0.566758913638844	1
PHLDB1	0.0904777383264298	5.17409914556584	0.566803121871415	1
RPL23P8	0.113725638275406	6.05892039043647	0.56685022791258	1
FIS1	-0.120442809302842	6.54892682003912	0.566866848944686	1
CBX1	-0.0819466057324351	7.47330064159542	0.566881481523049	1
ADCY3	-0.116685023620076	5.83008317822865	0.566943068032388	1
EXOSC10	0.148330713191664	5.82850744168422	0.56697712283302	1
ADD1	0.0853409224800232	6.28234495613104	0.567128255180768	1
RAP1GDS1	-0.0788916353105884	5.24908232946118	0.567155329869064	1
ALCAM	-0.0852551820959885	8.44884705092634	0.567336424082078	1
USP38	0.0851275279797514	4.91712919276652	0.567403562024673	1
C11orf80	0.101010122284241	4.93811345562487	0.567418488214397	1
ADAM28	0.0885711367124244	4.84543380172007	0.567642938865997	1
ROCK1P1	-0.0938130054948258	4.24975274519254	0.567778436978999	1
EIF2AK3	0.0911637984368981	4.37463946016275	0.567899690929382	1
PRSS22	-0.0925824885030014	6.63364674995389	0.568039352320372	1
PPP4R3A	0.0791935915968709	6.07701212059065	0.568069712797432	1
NKRF	0.0876382542403885	4.67044897315611	0.568175821431628	1
RPS6KA2	0.0978844642928754	4.94079396377562	0.568191802615954	1
NUDT5	-0.0917481973935133	6.59700826864732	0.568306052891369	1
ZDHHC16	0.0876798721505507	4.86711042349393	0.568353253474914	1
ZNF638	0.0882987060539926	6.62982699593509	0.568362000753398	1
CDC42BPB	0.150056636509548	6.75354992442519	0.568511388352205	1
NIT2	-0.104469854158302	5.93911844147205	0.568549958194117	1
NARFL	-0.0798598556957784	4.97167410684816	0.568624415244542	1
TSSC1	0.0809942608545177	5.42921066163774	0.568710215241464	1
ZNF317	0.108788941329643	4.52691734430234	0.568718733753042	1
ENDOD1	-0.0854837050783111	5.78084893117509	0.568789426331259	1
ZNF84	0.0799134511143881	4.85068606027489	0.56879389968822	1
NUP205	-0.0878695850098913	6.75968535525455	0.568974576667331	1
PDK1	-0.103975020683232	4.24455100993746	0.569110914900956	1
PEG10	-0.0789055589372559	6.04384314504903	0.569129885810227	1
PEX14	-0.0863724959434212	3.77171372260434	0.569151396177091	1
ERLEC1	-0.0776199529716431	5.95987956321843	0.569163187547442	1
WDR6	0.0937340947962155	7.26519662989684	0.56935059209288	1
SLC36A1	0.136601794043994	4.43920185434669	0.569500695546411	1
MAST2	0.128409037862815	4.68332712511568	0.569572008597982	1
ARMCX3	0.101564290904302	4.71698191805873	0.569706714952545	1
ZNF76	0.11335547250344	5.31938720240894	0.57008705029663	1
RPL32	0.129828466419991	9.77075617543295	0.570097548032228	1
NUP43	-0.10013027544872	5.01065868193897	0.570097641107145	1
MRPL40	0.0850959454070249	5.36241521160425	0.570334582114449	1
SDHAF2	0.0895944869527425	5.68789149887135	0.570347397806382	1
CEP85	-0.121709966208938	4.31256115402393	0.570374814143553	1
TRAPPC2	0.123628026693357	3.72733285480736	0.570412138701925	1
KMT2B	0.137855959927829	5.44109113435094	0.570414906514617	1
STX5	0.0774001594406827	5.76513123392712	0.570455220102009	1
MITD1	0.121975529215457	4.67943889279952	0.570494406056571	1
ZNF362	0.0946833934142555	3.8813632394478	0.570512687199707	1
PRPSAP2	-0.113781604321669	4.71732309595694	0.57068452784492	1
COPZ1	-0.0818247146172998	7.59897656258211	0.570690319886341	1
MIR1825	0.234072284149794	0.5165501728778	0.570797650464169	1
SRRM2	0.139650005384234	7.98954202324921	0.570916371039949	1
HARS2	0.0776998995610236	6.22583707968477	0.571148348578583	1
ZMYM4	0.0848990740572511	5.98716066650685	0.571163161793672	1
MIR4647	-0.133264496049104	3.58748408598325	0.571326618218608	1
TERF2	0.0896319945280059	4.45068558830868	0.571335457801065	1
IGBP1	0.116395030692778	6.21784277768955	0.57134251018312	1
SEC31A	0.123572276530193	6.30884841111203	0.572068355121973	1
TAOK3	0.078327343453644	4.72284542817254	0.572099477973192	1
RPL13AP5	0.187927250845958	11.0267954381317	0.572167193353028	1
ANKHD1-EIF4EBP3	0.0935915905370728	7.18530604709874	0.572457884327864	1
QRICH1	-0.0782045456732743	6.3099770243924	0.572531685284638	1
BICD1	0.123669131464438	3.67385402001374	0.572769246961883	1
KIF2A	0.0808356955430534	5.89988759453879	0.572803636767178	1
IQCE	0.0983924172822295	6.30746560986811	0.572885803198374	1
ZNF330	0.101832773000697	4.58343237814456	0.572896074882668	1
RBFOX2	0.0947038789337972	6.50121308936717	0.57299511076508	1
DDX50	0.0855731503122538	6.32503448431125	0.573021413881558	1
LOC643387	-0.1962258860466	4.08255892567737	0.573070987978406	1
PRKAB1	0.0793808697131065	4.80459779583692	0.573094923372745	1
DHRS4	-0.105582551821662	4.43472992838487	0.573183508217136	1
NR2F2	0.101396413990775	7.11034837826642	0.573499008124635	1
FYTTD1	0.0819296096921808	6.44835215942923	0.573611988036574	1
SPATS2L	0.0832598189680473	8.84802048999299	0.574198731339485	1
GLRB	-0.099756952667741	3.64073168972737	0.574575930105541	1
SUPT5H	0.11444230939123	7.20713384152925	0.57482257078281	1
DECR1	0.0789449890708342	5.63781226006833	0.574947964418521	1
SACM1L	-0.0819987896304985	5.28762785588906	0.575068945211135	1
SNX9	0.0949511061357698	5.76200207379193	0.575079523485149	1
DYRK4	0.126303590672306	3.70292222298424	0.575197479675865	1
C16orf72	0.0994857315056759	5.57036385745779	0.575267032040354	1
MRPS9	-0.107274948437456	5.79878298536377	0.575647502124382	1
ZNF780A	0.0795573641621083	4.8959919820311	0.575894959010924	1
TXNL1	0.0854265759734205	6.79638924239012	0.575908991888764	1
FKBP1A-SDCBP2	0.0927190279713791	4.18696042497441	0.57597633012261	1
MRPL55	-0.131439184854215	5.32055179876317	0.576053606098573	1
ACBD3	0.078040136976986	5.91257677670931	0.576107101079573	1
ABCB1	0.0942718741613822	4.03343200742414	0.57616738538337	1
TYW3	0.0976661609074742	5.39352781915029	0.576285983314654	1
RPS7	0.127275394352502	9.85507070582116	0.576295825018623	1
LGALSL	0.0905357651271247	4.31040458954663	0.576310406310458	1
NOC3L	-0.082908848471812	4.43334119524528	0.576549488808806	1
CHPT1	-0.0842032730081355	5.34755949388689	0.576550203051246	1
IMMP1L	-0.17501348659735	3.71335959789001	0.576660897739257	1
SYAP1	-0.0783316807963534	6.50927209608875	0.577062059723458	1
RABEP2	-0.0920648737176841	4.63250582942132	0.577169407972256	1
NDUFS3	-0.14779210081362	6.49908240499837	0.577201781497592	1
C21orf33	-0.0758982310159111	5.683367948253	0.577223983753102	1
PDGFD	0.0800920695074569	4.28775493271123	0.577300722784404	1
CDK12	0.121942594792515	6.90118169404689	0.57731012752841	1
UBA3	-0.0773609364906664	6.19869007056844	0.577333020288782	1
RPL30	0.139248258462916	9.12561701943792	0.577677564248154	1
SCAMP5	0.094853041060308	3.9398558623354	0.577733760726855	1
UPK3B	-0.115213856330146	3.16430666252853	0.57778007413141	1
DPM3	-0.160724644443743	3.73029428544052	0.57787499091817	1
TBP	0.09098979653836	3.38413915736609	0.5779316338959	1
MT1G	-0.185147208569553	1.85122259158938	0.578001156267626	1
FTX	-0.0877609287120921	4.53803263191465	0.578043624739852	1
FBXO11	0.0795149016173601	5.68518968309817	0.578153641408725	1
ATP6V0A2	-0.0814224491933148	4.75577284426975	0.57826622231629	1
ADIPOR1	0.0752082478688308	6.71903208676842	0.578449143201393	1
AGTRAP	0.0823676712731104	5.11830712061056	0.578678141576293	1
KMT2A	0.117235922401048	6.14901791009722	0.5787966790112	1
RAB6A	-0.090076443333893	7.36922771556036	0.57880547986076	1
ATIC	-0.0823682173160633	7.51864086854982	0.579087638395387	1
CHP1	0.0968438270105279	5.55840539194786	0.579140254137959	1
CMTM6	-0.0826378586709372	8.11342737706622	0.57934742198082	1
MED18	0.114708648339254	4.37142325176259	0.579557102350703	1
UBC	0.0847839172094929	11.7033011820128	0.579583564793591	1
CALB2	-0.0820632757064512	7.04562158097879	0.579606712200726	1
GLUL	0.0902198594693327	6.85150128461316	0.579619856675644	1
STRAP	-0.0828375349312169	7.90100515000693	0.579763651947659	1
DCBLD1	-0.121969795614717	3.92055751034154	0.579782477850129	1
MAL2	-0.100276110725981	8.84825225503386	0.57983966386486	1
SCX	-0.192051726162889	2.73755194598493	0.579867058377465	1
TOMM34	0.0856643771538066	6.7366967813705	0.579957287902089	1
MUS81	0.0803511419532505	5.5695360881511	0.579976706658081	1
CAMK2G	-0.0859449393596252	5.9339757498844	0.580087161073807	1
TXNDC15	-0.0786511984016376	5.14753652720234	0.580334030417084	1
ATF6B	0.145812348930651	6.75271195916547	0.580340555994053	1
PLCD3	0.0820410965633841	4.97181464049366	0.580380934726895	1
PET117	-0.146524995403315	2.44040236335365	0.580396835465737	1
ZSWIM8	0.139276153516165	5.49505704903383	0.580526677946632	1
MAPRE3	0.121030327559353	3.3274937563505	0.580546757299652	1
FYN	0.0896487728824951	5.2487484877449	0.580752353038037	1
HSBP1	-0.110334979800601	7.52284572835988	0.580800695952715	1
NFKBIL1	0.0826981118958167	5.25824136131081	0.580953050113093	1
ABHD2	0.130444669552409	9.19268598123385	0.580967538856892	1
RBM38	-0.0745718469994664	5.5544288493885	0.581048972223265	1
ACY1	-0.078262746556356	5.56510514380168	0.581125910731992	1
FPGT	-0.0806994321593954	4.30654612377602	0.581128854180298	1
WDR4	-0.0962492574453809	3.69796603921781	0.58114881639995	1
NDUFS4	-0.139234391553822	6.0829922190966	0.581202893648438	1
PREP	0.0777053690495893	5.94600666036385	0.581289776506016	1
ENY2	-0.135505162697303	6.59315745333276	0.581321612987796	1
NPRL2	0.0913188969604058	4.43060480542659	0.581403930951447	1
TGIF2	0.0891147620658603	5.3869479525907	0.581799652380892	1
KRTCAP2	0.0827295062032496	5.57161786583216	0.581847055968257	1
CDR2	0.07692388377585	6.06499403025006	0.581917169752565	1
FUK	0.0834111549719742	3.87292741267531	0.581983642760233	1
RLF	0.0847964537783974	4.73064703644857	0.582006483122166	1
DNAJC14	0.0957046824602912	5.77138340201602	0.582281952396087	1
NRARP	-0.0989969120138826	4.28235261776887	0.582296724506321	1
MSTO2P	0.0823999806592725	6.11334006658611	0.582396562077983	1
TIMM8A	-0.116891012949875	4.53027904855234	0.582430964327289	1
CWF19L2	0.123434457208369	4.31929643319187	0.582766093083963	1
ATP6V1H	-0.0763050341392914	4.34724564364908	0.582785249201241	1
FAM102B	0.0857095806155906	4.56940872185996	0.582800399282544	1
VAT1	0.111133774907079	7.91713626349165	0.582803292263843	1
MIOS	0.0754686351368611	5.31364997857196	0.582815396020486	1
NUDT22	-0.123321804447704	5.94092266635941	0.58289619808001	1
PREPL	-0.0722064988331589	6.09719876795415	0.582898324982977	1
NXF1	0.0835746635975404	5.82471608239565	0.583078339564393	1
PITPNB	0.0857584444668748	7.03427225869277	0.583089894546524	1
MRPS34	-0.107992360688802	7.15232632653983	0.583231447914643	1
CDC42SE1	0.0862845517199276	6.78523782693273	0.583321249103589	1
PSMB8	0.153816897221947	6.37115571457338	0.583383757368273	1
QPCTL	-0.0735187560245956	4.7688485434669	0.583472953795855	1
IFNAR2	0.095160052870421	4.45963864875814	0.583622892820836	1
SC5D	-0.0802551603721482	6.87852912539224	0.583729666921911	1
NDUFA10	0.0835546440633203	6.88655437680198	0.583932037156819	1
MRPL11	-0.142857434737415	7.01604578967964	0.583975584538909	1
SUB1	-0.178612518037028	8.35682791621314	0.584005751392665	1
PLTP	-0.1186504605363	4.15204307259542	0.584209214458439	1
APPBP2	0.084860879241779	4.57494148777182	0.584235710344616	1
SP140L	0.0905960252170344	5.19978006809374	0.584267150244203	1
FAM117A	0.0898524109876867	4.30386786129653	0.584282407682993	1
FAM160B2	0.110985933661299	4.88364959181188	0.58439984531196	1
NPAS2	0.0819506201031216	5.45604190451759	0.584686029880671	1
SNAP47	0.0752519843800982	5.17158081354553	0.584704968045778	1
MYL12B	0.106719543768305	9.37912139075707	0.584768301987431	1
TRIM39-RPP21	-0.0888506033547793	5.56805998385282	0.584854430286959	1
NR1H3	-0.0940769134421082	4.0010356896102	0.585349831054714	1
PLIN3	0.0732910897798041	6.02191832694793	0.585417063267859	1
CCND3	-0.0729427687711116	6.00632261522996	0.585474854353038	1
HSPH1	-0.0792862310705846	7.66982772080024	0.58549655162237	1
VPS39	0.089191156303401	4.8474065550865	0.585524239168822	1
LOC100507577	0.0953331757880339	3.83706626886189	0.585533695120878	1
SLC4A2	-0.101163411569073	7.52337972622547	0.585627220036187	1
MAP4K4	0.0886183093794514	7.7782289248627	0.585663248369341	1
LRG1	0.0757081555523982	4.91820643413579	0.58569010750319	1
C6orf89	0.0856032538507443	6.65014677520373	0.586068228715628	1
NR1D2	0.0830179746028811	4.67734473815562	0.586084216746173	1
NABP2	-0.0881931648727932	5.8624215597306	0.586118429220318	1
GEMIN6	-0.136587422933672	4.69431223076553	0.586172674447384	1
TUBA1B	-0.0822051729942556	10.3849749398162	0.586398338525963	1
TMEM33	-0.0802828705884022	6.04354581608744	0.586504532654569	1
MRPS27	-0.0762625376257828	5.94998599954206	0.586581951455916	1
AARS2	-0.107752796135145	5.64660443574946	0.586772276406777	1
CDPF1	0.115152713978546	3.27923918931472	0.586939711919993	1
PDK2	0.0767383654743346	4.64659328884703	0.58698644978162	1
MBIP	0.0788398865702866	4.30320110331435	0.587196637741591	1
GNL2	0.0768249202368277	6.41651032050719	0.587285858930855	1
IFNGR1	0.0822559440593366	4.69856421182164	0.587369443157734	1
TMEM263	-0.0850368715271955	5.68009248594949	0.5873697193296	1
FKBP9	-0.07496951090342	6.32695979382908	0.587476275936994	1
AHR	0.0824874752019115	7.69923441390601	0.587533223257312	1
CSTF1	0.0724082210868217	5.34646992402752	0.587576913230401	1
SLC27A3	-0.0969414550359307	3.20683824741712	0.58779404591341	1
LINC01138	0.131147324821416	3.31283781467448	0.58787406009278	1
ZNF121	-0.124303693382726	2.80945114082099	0.588142817396076	1
CD58	0.105155175031783	4.42744708048568	0.58814570472067	1
ATP5G3	-0.137178233921831	8.03900234877802	0.588270268146101	1
TCAIM	0.0745571756975017	4.56404084488587	0.588277750305394	1
BDP1	0.0903050207241032	5.35978116985913	0.588356436709924	1
TFIP11	0.0778349263348513	5.37379428440625	0.58838318064992	1
CDKN2AIP	0.0876400815682782	4.48839594739784	0.588722558987177	1
WDR59	0.0820773802485782	5.20655263434926	0.588877273990095	1
DDX55	0.0948895056011293	5.11386367747697	0.589256706443019	1
CPNE8	-0.0840654365429751	4.03286968770791	0.589278052285371	1
IL15	0.138291726847166	3.00834636743565	0.589309107505134	1
TUT1	0.101316738018563	4.9571091435692	0.589493829096255	1
CACTIN	-0.110192690672042	4.57957141773466	0.589519607746155	1
LOC644936	-0.170272366563734	2.73971919057863	0.589536813854336	1
S100A13	-0.193285429045282	6.86952611863537	0.589661531374763	1
AP2S1	-0.146351204000067	7.52510459219046	0.589680006920555	1
RBPMS	0.0915656116952562	6.00058404887722	0.589838104064432	1
NUDT21	0.0786327236341484	7.66990797079174	0.589921088971137	1
RPS6KB1	0.0757014106349132	4.73866779737516	0.590003607730888	1
PGAP2	0.071015055849891	5.12620252152697	0.5901315669124	1
CXorf40A	-0.110302366674113	4.94394779127193	0.590139916085123	1
FAM86JP	-0.103404309414605	3.26640870497641	0.590171999572675	1
NASP	-0.0807162123182825	7.61039113345853	0.590265548007682	1
LSM10	-0.0784661424943207	4.96265111265357	0.590792055936028	1
NDUFA7	0.134543107552407	4.34947031516239	0.590797125143026	1
ZNF419	0.0934233114544244	3.87516367899845	0.590798298911267	1
NETO2	-0.083461794193769	6.11171423685754	0.591016507232249	1
HOXB4	-0.0792588866247747	4.33162946164208	0.591063330435209	1
TFDP1	-0.074512025906889	5.07015056613425	0.591158114019762	1
RAB3GAP1	0.112046546215479	6.22002384357583	0.591181110228032	1
CTNNA1	0.0901180216337313	9.59155905643824	0.591223224466914	1
BRD3	0.0784823027323946	4.55868177712404	0.591365262648235	1
SEC62	-0.112427539535061	8.10805947136776	0.591536940766989	1
MIR3685	0.636817845100973	-1.58477057930813	0.591561654682485	1
RNF39	-0.122841128122964	2.94352051143887	0.591604645464105	1
PHOSPHO2	0.108279297027884	2.78602909048602	0.591623389172506	1
LMBR1	-0.0783826238210334	5.41586387656259	0.591659931929059	1
SQLE	-0.081833448672396	8.31831772824254	0.591720798716738	1
PDIA4	-0.0798090155926059	8.94553607479391	0.591804937566432	1
VPS26A	-0.0749695813782726	6.82740673889171	0.5919770478837	1
DDX28	-0.0774987540685139	4.51532181320657	0.592013256161984	1
CEP89	0.0951127134027134	3.42364127925432	0.592144584673943	1
C11orf49	0.0786054864678939	4.59544296404785	0.592404058893362	1
WARS	-0.0871384254911901	6.87473753697146	0.592451430848929	1
JADE1	-0.0840843303431867	5.22995039210942	0.592466649313109	1
SNRNP40	-0.0805735920866485	6.093037366093	0.59277988669437	1
ETFB	-0.132299191546509	7.16420356002083	0.592943546803798	1
RBM39	0.080154393445793	8.06981912948573	0.593089933390012	1
IFT172	0.0792442839958583	4.31677909136104	0.593231045270831	1
DAGLB	0.0785331851302907	5.11071604019107	0.593377729679687	1
EHF	0.0827895834175564	8.64643110734515	0.593395366614409	1
CBX8	-0.0895612119054598	3.61123560685521	0.593628054536112	1
UTP4	-0.101411496583867	6.93645605088062	0.59363382298259	1
KIAA1549L	0.101819048906345	5.57110982935055	0.593666245266346	1
SAE1	-0.0861975032579146	8.07624413167703	0.594005521704672	1
NEK4	-0.0891380085421284	4.37763777562989	0.594091597479769	1
RASSF3	-0.0719235514913425	6.35446629339056	0.594212632667842	1
SHC1	-0.0720646494936991	5.6733822963742	0.59429990255749	1
HECTD1	0.104406048924044	6.63816387917499	0.59439018912531	1
PKP3	-0.106663099563651	7.5880254994524	0.594516258721191	1
GSTT1	0.116470881692893	4.71379609106536	0.594642618338598	1
RPL22L1	-0.141861149839349	7.57828536805302	0.594647894064779	1
HLA-H	-0.0837515787195548	7.44364287681489	0.594650430856106	1
OGFRL1	-0.100902827891396	3.76268460318059	0.594757123969651	1
SPINK1	0.20835659304666	4.99437382090972	0.594859580281284	1
AURKB	-0.0798973517015415	5.61169904979768	0.594868390857683	1
RABAC1	-0.158885754605085	7.55516661444978	0.594937364846213	1
KIAA0391	0.077662758656357	4.9345850985542	0.594952176996891	1
YIPF1	0.101729684825788	4.09401443051962	0.59496541456574	1
TCEB3	0.0984818370200314	5.7212279435818	0.595015712904587	1
ATP2B1	-0.0773192779390268	6.20012901641315	0.595053611425449	1
LDAH	0.0843827778582992	3.87688485319078	0.595252653369697	1
WDR13	0.0748298862088028	5.67145000992642	0.595298348918549	1
ABLIM3	0.0968204733407383	6.39079775188145	0.595316922552922	1
POLD2	-0.0781896698555101	7.46708421113489	0.595371160290822	1
FAM110A	-0.0830029407341243	3.73665732912418	0.595375414747857	1
SRSF6	0.078565389495554	7.69173652791	0.595405547017789	1
POP4	-0.119554361001356	5.47283674334048	0.595595516556431	1
ZNF584	0.090130076283681	4.17143001737975	0.59584076474982	1
CUEDC1	-0.0740517404135102	5.34774720680317	0.595880401276536	1
NOCT	0.138855025406299	2.92891860472996	0.595942842131771	1
RPL18A	0.109762111504703	9.67347770326109	0.595994867295713	1
MIPEP	-0.0790156410786133	4.29865451060763	0.596179601915437	1
SSH1	0.122073682591615	4.98901337843343	0.596279280468466	1
SSFA2	0.0869431382149155	8.95533088119862	0.596311550608681	1
FAM63B	-0.0798523566273902	5.77248511030461	0.596361055757277	1
LINC01023	-0.18496824000194	0.81678124687104	0.596382940060831	1
NUP210	-0.127717724664536	5.929048259428	0.596390806127036	1
MYO5C	-0.111917473726984	5.11494120930627	0.596465154623896	1
FAM109A	-0.0953138533376626	4.26222929878287	0.596479639499045	1
RAB25	0.0970969113456469	7.36745510948295	0.596519162016932	1
MICU1	0.086922008832069	6.63542695868232	0.59656083148597	1
LGALS8	0.0865279317130563	5.83173322456038	0.596564054272875	1
ZMYM5	0.0977427615581527	3.55630831766412	0.5966587118793	1
CEP170	0.119328284050941	6.86173743952663	0.596694241418805	1
ULBP2	0.122691306651495	2.48723657464934	0.596707117854534	1
SLC6A8	-0.10342218988745	4.69724314876688	0.596789443312582	1
DDX5	0.0803133611189266	8.72514324094322	0.596815288459453	1
ZDHHC6	-0.0735214687659885	5.58926797282131	0.59681765488392	1
TRMT112	-0.140704355328939	8.14908292455495	0.596903993765873	1
FLNB	0.133318993357508	8.07359663087303	0.597026676024147	1
AKR1C2	0.0952476569175693	5.11692245178615	0.59710222813303	1
IPO4	0.11569688718507	6.04001952970242	0.597121942508571	1
KCTD10	0.0876026547351466	6.30653548153492	0.597381322698536	1
VRK2	-0.0766865630990757	4.95931526091	0.597382628268923	1
CBLC	-0.0807116605385541	5.44136500087112	0.597434278201321	1
RHOT1	0.0826143663087433	4.80348193506379	0.597578115349483	1
LOC642846	-0.114248795996747	4.636884429889	0.597658424629815	1
COPRS	-0.0963286831460924	5.08669576050889	0.597665522661296	1
ERCC2	-0.0754347010461527	5.37969271439498	0.59769619975954	1
DMKN	-0.0957667859208402	7.67476451457793	0.597751300182718	1
HAT1	-0.108064997129784	6.8689973966878	0.597819001394159	1
SNRNP70	-0.0999020422379717	7.87513669166912	0.598001672231279	1
PSMD2	-0.086167648296815	9.41554719024034	0.598039670653856	1
TVP23C	0.096278683000694	4.83545533204338	0.598067685580164	1
USP16	0.0736041866841574	5.20085372272374	0.598122095599927	1
FCF1	-0.0701948556553125	5.63767870123321	0.598134483910382	1
ANKRD17	0.0968087782590083	5.99752386703285	0.598141933860346	1
MKNK2	-0.0822997438828871	6.05326313710756	0.598151125318932	1
CLNS1A	0.0890735195579745	7.00466619663977	0.598197991447002	1
TBXAS1	0.0800916040168392	5.09082242827239	0.598217228909455	1
VPRBP	0.134209078544914	5.16042595743914	0.598223992064937	1
CCDC152	-0.0923940132322506	4.07392714707766	0.598485678622139	1
TAF15	-0.0807523090023474	7.52154543562068	0.598548575144661	1
TTPAL	0.09055871767161	5.48685178469652	0.598675443876229	1
LZTFL1	0.0899003218969988	4.08148771327992	0.598681304780062	1
ALDH4A1	-0.0930412662014607	4.44084149189981	0.598739678615536	1
HIST1H2BC	-0.187855253464032	0.898725988834277	0.598758819989374	1
TRAPPC4	0.11010086497616	5.72500002461313	0.598964978423242	1
VDAC2	0.0797435844479103	7.94025348426484	0.599240540654412	1
BOLA1	-0.119640986457662	3.83089777052739	0.599329329671373	1
ZNF768	0.0740160314309241	5.23942847843281	0.599329564383678	1
RNF139	0.0803824319365607	5.96888682142117	0.599344397737145	1
PAN3	0.0755135288712608	4.50670257593538	0.599431637218866	1
PSPH	-0.0944808006873301	4.11597185241562	0.59947192433107	1
PHF3	0.0904106821859797	5.78648481174273	0.599600844525053	1
DCTN2	0.074424507424034	6.85647291745207	0.59993628973742	1
VPS37A	0.0752194319450238	5.27215541083183	0.600132677113256	1
SLC25A30	0.0862294443469696	4.12268892811664	0.600152014326306	1
JMJD4	-0.0756852571873372	5.2625256979308	0.600154863230735	1
EIF4H	-0.106573670822752	8.23509205145586	0.600239557767409	1
CCT6P1	0.112631477192771	2.94350664420742	0.600282414715916	1
TRIM16L	0.0780501916501939	4.33817234109711	0.600437485437143	1
PPA2	-0.115049478311384	6.33953631371464	0.600448437897507	1
PMM1	0.154970819497668	3.82407991493664	0.600475945584242	1
POLR2C	0.0743047063448423	6.44443827435001	0.600577588973589	1
MTO1	0.0873693297057536	4.34770744344286	0.60064784709122	1
NDUFAF4	-0.143001766883704	5.39057382046403	0.600747873435159	1
WHSC1	-0.10167431173529	6.42124794987909	0.600750063430224	1
PPWD1	0.0777557015148192	4.79216818785351	0.600752503310617	1
PLEKHJ1	-0.0877941414142627	5.49271318533416	0.600759970151277	1
GAA	0.107633265513429	5.81052189260768	0.600760934854294	1
NFRKB	0.0845648612703668	4.88943898904838	0.600762012541619	1
DGKZ	-0.0980906712749825	5.21699471242438	0.600977132162214	1
MCCC2	0.0827595285264648	6.57878493542591	0.601072468905938	1
MTMR6	0.0788540664374359	4.57285903634516	0.601094416336357	1
USP3	0.0808665558563816	5.17361719084941	0.601206141654358	1
TRIM28	-0.079985172181878	8.59747546298679	0.601299667373043	1
MRPL2	-0.0813112067241538	6.34770758457895	0.601498744282282	1
ATN1	0.108577559786511	5.80798337436184	0.601752051599521	1
GAREM1	0.0815483932262342	4.35557006920806	0.601811780346955	1
FBXO22	-0.0734091478358608	5.96857356110559	0.601939348294225	1
CPSF3L	0.0759205680814262	5.75133534211521	0.60197126491111	1
FAM120AOS	-0.0709905212433097	5.71441865378753	0.601979942058954	1
FARSA	-0.0802975953765492	6.36767849349716	0.602074848678701	1
PATZ1	0.0770804877096515	5.27345381034898	0.60214216010922	1
TRMT12	0.0768621294503206	4.05124991979082	0.602216723399257	1
VPS4A	-0.07473980480309	6.03682002601751	0.602225140462102	1
GALNT14	-0.0908583763792932	5.81915167897276	0.602265582885974	1
GSN	0.0770811491358819	8.36974194021103	0.602342754400012	1
SMG1	0.109720930454282	6.96275017343449	0.602368324730904	1
LGALS4	0.0896396794291851	8.62523724958145	0.602563187681198	1
SPEN	0.106926728656039	5.27153995829563	0.602589713600238	1
RAP1B	-0.0751272957087736	7.46590022339585	0.602614089626816	1
NOP58	0.0935334729339979	7.35046644342712	0.602696462513416	1
HILPDA	-0.0845809161741393	3.81367720816836	0.602716795825618	1
DONSON	-0.084951815546069	4.22076666719567	0.602723714575141	1
LDLRAD2	0.0785550452745089	6.17456753202946	0.602824164352469	1
RXRB	0.0856203736714628	6.47382614080533	0.602903835425395	1
UGT2B7	0.0969095104047445	4.81603139127656	0.603042328229601	1
GSS	-0.0736231974770672	7.03938432328664	0.603129735568028	1
ARHGEF34P	0.149300479752793	5.46345596743141	0.603136211649565	1
TESC	-0.105849465725027	8.07118580345548	0.603179383574662	1
KCNN4	-0.0792942605262551	7.85940089017094	0.603219536247819	1
RAB38	0.0767667539998262	4.18063628548085	0.603519323359373	1
ASB13	0.100200849834848	4.25491086199056	0.60358465613249	1
CHORDC1	-0.07324588899998	6.44443256335631	0.603701828006783	1
CPD	-0.0766543331995688	6.37096726182095	0.603839986581626	1
RFXANK	-0.103614470964813	5.46038101743892	0.603884150227221	1
DPP4	-0.0769994630325958	5.50926175471212	0.604006413573493	1
AGAP1	0.103288063493258	5.57269686643282	0.604040711104388	1
RNF19A	0.0835235030250605	4.77444999980954	0.604104548620266	1
PRMT3	-0.0854153510679191	4.82412609617788	0.604174769537988	1
GGTLC2	-0.114996629838956	2.37010106572535	0.604389353034343	1
EP400	0.0852808447988926	5.67170859484752	0.604407455483743	1
DPAGT1	-0.109603349727029	5.40182416660228	0.604415595444745	1
UBAP2L	0.114333438288553	6.91257398800102	0.604440882468902	1
