gene	logFC_DE_Calu3ser2_S2.12h_mock.12h	logCPM	PValue	FDR
KLF16	0.136544271412409	4.8648027790507	0.386057896529798	0.625195753034718
TSC22D4	0.136070833142495	4.12348892757174	0.386292396395644	0.625385405719168
LOC391322	0.302708788894425	1.5827307915155	0.386307363662204	0.625385405719168
CGB3	0.19527473985818	3.91241644688822	0.386431777566473	0.625385405719168
MICALL2	-0.127497017292589	6.59629587297441	0.386508355108886	0.625385405719168
FOCAD	0.122934050508896	5.11706919118587	0.38655549721345	0.625385405719168
ATIC	-0.129074164587279	7.51864086854982	0.386559898950016	0.625385405719168
FAM102A	-0.159260311119786	5.48546122509774	0.386810201310321	0.625654772641619
LITAF	-0.13380437850051	6.7738032160305	0.386854751203578	0.625654772641619
ATP5G2	0.199296603185012	6.75149071335879	0.386924812152893	0.625664288220029
RAB4A	-0.13723512313116	5.67577157961677	0.38699766941495	0.625678321579825
UBAP2	0.238135551522355	5.81058574668039	0.387314545686939	0.626086802504058
ADCK4	-0.157192712909059	5.67289689402479	0.387664711305427	0.626520231545614
FBL	-0.156940629138172	8.67772976147221	0.387817787296728	0.626520231545614
TTC5	-0.149485661413439	4.20471279492047	0.387827836732414	0.626520231545614
ZFP91	0.127729073475441	7.21403012979159	0.387839737139992	0.626520231545614
GUSB	-0.125993860867744	4.66167457441884	0.387959404339798	0.626595653581133
NDUFAF7	-0.139930207053733	3.90042189784505	0.388043635032978	0.626595653581133
ZFYVE21	-0.123499128326269	5.92524781189137	0.388149690827283	0.626595653581133
MTIF3	0.252800468444742	4.25653526760853	0.388249078548758	0.626595653581133
AGTRAP	-0.130592198664491	5.11830712061056	0.388268125135553	0.626595653581133
RARRES2	-0.345501319663307	1.65175421648888	0.388272063112486	0.626595653581133
DNAJC5	0.174621660387994	7.4344069456071	0.388394563795777	0.62668960649537
UQCRH	-0.218663486676842	8.44121591307527	0.388622364124782	0.626953405237878
SNX3	-0.131622526746843	7.9008857464739	0.388945912419993	0.627371558600681
ITGB5	-0.190584679944552	7.92305439806984	0.389056211856517	0.627445659121454
KIAA1586	0.162655862892951	3.38113596018349	0.38930463223972	0.627604573729832
BFAR	0.131355144417006	6.26392733625257	0.389407656052135	0.627604573729832
BECN1	-0.135572864236832	6.68771096345886	0.38940859416934	0.627604573729832
RPL4	0.168121665338061	11.1038303376125	0.389560868765341	0.627604573729832
ZFP62	0.127597315290204	4.8467495591977	0.389600756538326	0.627604573729832
TMEM222	0.140418819753641	4.73869982391504	0.38968963760465	0.627604573729832
HSD17B4	-0.161856241076991	7.7494979516708	0.389733756066682	0.627604573729832
BLMH	0.127299848990299	5.25972803667286	0.389735595386747	0.627604573729832
ACADVL	-0.145835251985721	8.61111514913439	0.389784192458027	0.627604573729832
SNHG4	-0.287729200186067	2.38777553069874	0.389798512045762	0.627604573729832
VANGL1	-0.134423741403446	5.50473644778831	0.39021797807528	0.628176200174357
MTAP	-0.138761198786199	8.42813938976806	0.390526071176463	0.628568378388532
DYNLRB1	-0.141533851468997	7.29764032139162	0.390832339464835	0.628957490498956
LAMTOR1	0.116857480571036	6.22881243617746	0.390962325664603	0.62906283428028
APOC1	0.285589794400887	2.28579317943579	0.391192934521067	0.629330019578528
RDH13	0.145427252109774	4.05540509317825	0.391402376811441	0.629563070703636
FEN1	-0.170352066037495	7.41360046323136	0.391538389737442	0.629604455067785
MTFP1	0.135017813350949	5.66720984420845	0.391557268548157	0.629604455067785
CNOT9	0.127429097771688	5.5300415264337	0.39207081985035	0.63032625704503
AMPD2	-0.131014316528707	4.58240639972902	0.392210366769812	0.630436168843238
ZDHHC4	-0.114268354272163	5.8691293703258	0.39226851986902	0.630436168843238
C10orf10	0.179871520818929	3.73118232023839	0.392547594494685	0.630738280628683
UBXN8	0.156740159546893	3.54701070635205	0.392585894640973	0.630738280628683
HEBP2	-0.173433660193606	5.49138409163885	0.392740520985918	0.630882738357508
MIR3918	0.650764608809599	-0.278840062925484	0.39287950409955	0.631002023964829
PSMC5	-0.1235968183428	6.89324753697036	0.393062006915232	0.631112355053237
MSANTD3	0.163148557865544	4.80885439038303	0.393077671544082	0.631112355053237
LOC100287042	-0.191161694042007	3.52032193151572	0.393680038339962	0.63193426743301
NOMO3	-0.157791312596028	8.00143944584208	0.393809769611405	0.63193426743301
MEGF8	-0.224142530270948	5.85605758275279	0.393945111313133	0.63193426743301
LIPA	0.175188558644614	6.12817627352687	0.393958009147519	0.63193426743301
RABIF	0.160509915176155	4.109516613763	0.393967440068835	0.63193426743301
PWP2	0.12551582898585	5.39525789844065	0.393978508304219	0.63193426743301
ZDHHC2	-0.124763438634983	6.20752491894742	0.394093190981994	0.632014232420374
PPP2R4	-0.125903870807974	6.4246631477882	0.394447242239099	0.632344429092172
USP10	0.118120672732826	6.46086497971028	0.394448956343349	0.632344429092172
MYO6	-0.133190954794512	7.57865469965848	0.394493672965288	0.632344429092172
BRI3	0.152113289164164	5.44323028564221	0.395173986664802	0.633330790069893
WDR6	0.140285369281743	7.26519662989684	0.395489783994127	0.633705500050905
ZC3H14	0.15720619832962	5.94587801617805	0.395537795446688	0.633705500050905
BLOC1S5-TXNDC5	-0.142694933047162	7.21673346957757	0.395674994233954	0.633819623687651
PNKP	0.114666557005073	5.43916706142304	0.395739055224816	0.633819623687651
NRTN	-0.231566900898495	2.51140783273835	0.396387321905339	0.634753613872397
RPS14	0.225218243832118	10.8282059702896	0.396581903402986	0.634878344601757
SLC38A10	-0.141404247287921	6.27404510687099	0.396612574127782	0.634878344601757
FYCO1	0.20755166565203	5.51662112535293	0.396660580261494	0.634878344601757
COA1	-0.136481448942112	6.11642055955491	0.39686265286229	0.635097505376636
PTPRA	0.120620424023219	5.27632322318662	0.397314440883428	0.635654195351959
UCHL3	-0.177513939499604	4.84363880612616	0.397372506294492	0.635654195351959
SLC2A6	0.124983214039613	4.34842703277329	0.39743919893335	0.635654195351959
RHOBTB1	0.124147337211812	4.90462432634242	0.397471327814703	0.635654195351959
C9orf16	0.185890850345803	5.44871020528465	0.397537691912309	0.635656053543235
PSMG4	-0.208741775954953	3.6791303307355	0.397752594606588	0.635750275218527
LOC105369635	0.338660469566317	1.2489522635828	0.39775645853835	0.635750275218527
MPHOSPH9	-0.16833601674541	4.30854474049877	0.397792253444765	0.635750275218527
GALNT6	0.134949354687801	4.77574708844005	0.397910037437441	0.635772987811764
POP5	-0.177092892053667	5.07890093125622	0.398105693415257	0.635772987811764
PANK3	-0.121585419921726	6.64874985781082	0.398115898711388	0.635772987811764
CBR1	-0.134818122668377	6.72377749294459	0.39815393393572	0.635772987811764
TMEM128	-0.153207318149471	4.19697579194034	0.398159188292226	0.635772987811764
DYNC1LI1	0.115765150173253	5.79715231940652	0.398224635624618	0.635772987811764
MIR4687	-0.381956706847482	0.236520117980852	0.39826296405441	0.635772987811764
FSTL1	-0.147256959047834	4.31078090676195	0.398367952843486	0.63583647221204
APEX1	-0.127121502638772	8.11026097176193	0.39845528295869	0.635871755371464
HOMER3	-0.137703143451471	4.07855007620911	0.39875318508461	0.636243011684102
SPINK1	-0.333855946381805	4.99437382090972	0.399191755331478	0.636750661117285
USP16	0.120199116538833	5.20085372272374	0.39920197361256	0.636750661117285
C1GALT1	0.119852055844597	6.58506232913385	0.399326339742699	0.636831763432925
EID2	-0.13506043099331	4.28726530187043	0.39947483988933	0.636831763432925
CUTA	-0.165074229266974	6.59868182436071	0.39959577537903	0.636831763432925
SMC1A	-0.20195492514973	6.90103260035868	0.399607151648337	0.636831763432925
EXOSC10	0.218823288660746	5.82850744168422	0.399816949779546	0.636831763432925
COL6A2	-0.171789194398542	6.30719637219756	0.399886133080942	0.636831763432925
PCID2	-0.162530814405898	4.18724074829977	0.399892459399506	0.636831763432925
MTMR12	-0.135078752604199	5.30422371350179	0.399893808931239	0.636831763432925
MIEN1	-0.183916320540315	10.4369648187398	0.399954173710124	0.636831763432925
HDAC6	0.175061753060192	5.52778262997365	0.400037114470903	0.636831763432925
STK3	-0.123643207178327	4.69656171627236	0.400054785293005	0.636831763432925
ACTN1	-0.234245454867698	8.8267378738914	0.400093158815598	0.636831763432925
TCF19	-0.116188761652908	6.19462559586916	0.400112189164695	0.636831763432925
MTOR	0.183241939646822	5.59646762584304	0.400167338474725	0.636831763432925
GPRIN1	0.15673344203822	4.24841712577309	0.400691172324214	0.637469657690527
STX7	-0.122292106877387	6.08899162812973	0.400698949874607	0.637469657690527
PPM1B	0.118325199557582	6.04001674557194	0.401174896220292	0.638122705702664
NXT2	-0.157471698950205	3.9725865458007	0.401407002144515	0.63838774288856
PIP4K2C	-0.174649872241992	6.08312641445073	0.401543316549505	0.638408312485417
ADRA1B	-0.163825152609798	4.10921813944491	0.401566312188313	0.638408312485417
POLD4	-0.20647723262834	7.20064652904518	0.401624468657846	0.638408312485417
SNRNP35	0.150622753518768	3.88429543216283	0.401738602188411	0.638408312485417
CMC2	-0.236747576031082	5.80651739235952	0.40182960899831	0.638408312485417
RAD51D	-0.16233310962562	3.27975012976491	0.4018588547562	0.638408312485417
UBE2V2	-0.135803775895328	5.70086055109626	0.401891213966601	0.638408312485417
LRTOMT	-0.183289383879162	4.96172380481309	0.401999729204061	0.638408312485417
EIF3A	0.142053473582288	7.62384837758621	0.402036604146265	0.638408312485417
UBE2K	-0.118027877697123	6.60094246485299	0.402136717224513	0.638408312485417
SRPK1	-0.128242100076781	6.92401231431074	0.402140265357775	0.638408312485417
CDPF1	-0.178602075784248	3.27923918931472	0.402211211549871	0.63841698166716
ZCRB1	-0.225582319537164	5.1143213155577	0.402847079648675	0.639322184518139
NUP188	-0.221675029106795	5.23398677937614	0.402981129595436	0.639357592099242
S100A14	-0.153935484436208	7.68362345066183	0.403000554256831	0.639357592099242
RPL23AP87	-0.242416539567679	3.12236563162489	0.403108205230446	0.639424323591217
TXNDC5	-0.140029383578673	7.21262326723904	0.403418845127034	0.639812969113951
KIF4A	-0.122977609452905	5.43468868139682	0.403716203477895	0.640180427408263
PPP4C	-0.157106863951943	7.70849381741924	0.403854216780247	0.640295130816495
LETM1	0.159633868878049	5.25301054612214	0.404023443690853	0.640459276836118
CDKAL1	0.128123608119431	4.46758016175326	0.404143830867453	0.640545961165144
EPN1	0.168681554727803	7.00485867213354	0.404276898192789	0.640652711391661
C15orf40	-0.157020275349119	4.78156975552414	0.404457131716724	0.640834158476571
PRC1	-0.147469507796844	7.70346953103151	0.404555157693194	0.640882488575216
STAG3L1	-0.177387838304212	4.28711154887661	0.404619111414551	0.640882488575216
PPP1R12C	0.133102009969044	6.53028218716601	0.404858965305614	0.641081591715637
FNBP1L	-0.130698503320343	7.11680264429659	0.404876331951295	0.641081591715637
RBM4	-0.12737857656472	7.8037084866216	0.40507268045798	0.641288334164477
MED14	-0.131568512486782	5.79621806306889	0.405206757683116	0.641396441086654
FAM60A	-0.127424966645431	6.38460089142073	0.40550145304449	0.641758711969275
BMP2K	0.199135701377442	3.71759718299121	0.405815859789843	0.642152056012203
PHOSPHO2-KLHL23	-0.12757106280715	5.52069170287251	0.40593482369555	0.642236059105472
MIR3934	0.7537608873879	-1.11545247260253	0.406079366777393	0.64236049760065
ARG2	0.177459494794846	5.76228377858426	0.406272801664317	0.642455683097679
CHMP1A	0.127288065342139	7.13460896395343	0.40631229416735	0.642455683097679
C10orf35	0.128693685523444	5.00690735648225	0.406337238894275	0.642455683097679
DOC2A	-0.178091730818422	4.90433343809475	0.406666728124301	0.642746950755485
MIR621	-0.616044309013861	-0.752336634804872	0.40671204295366	0.642746950755485
FPGS	-0.116120199680765	5.75615327406013	0.406742989819631	0.642746950755485
LIN9	-0.140616913286014	3.89903796251522	0.406785176547476	0.642746950755485
BOLA1	-0.193040520255797	3.83089777052739	0.406896725046561	0.642819020009548
CARD6	0.164477506655605	3.9872338384031	0.407163710814016	0.643136587285458
SEH1L	-0.115666589719043	5.9902355758147	0.407243724485968	0.643145009893674
VPS50	0.129550929129194	4.82187905002976	0.407336953073207	0.643145009893674
PPP1R3C	-0.153199826305542	3.36268037326875	0.407366954158728	0.643145009893674
TGFBRAP1	0.166008647474559	5.22406086793947	0.407544263837784	0.643320762330725
C19orf24	-0.201457859914041	4.86804021700173	0.407629421252727	0.643348486019669
RHOD	-0.141012584087673	4.84659301948375	0.407693809275773	0.643348486019669
DNAJC19	-0.235724204048942	6.58756781733499	0.407995164579002	0.643678438896289
C14orf2	-0.262419154479887	6.22389629635475	0.408091886466879	0.643678438896289
HIP1R	0.147532173959737	7.70658008713902	0.408100977620059	0.643678438896289
NAPEPLD	-0.129011868405283	4.75282515002682	0.408412434449019	0.643962592570097
MRPS27	-0.116772229916594	5.94998599954206	0.408413243395313	0.643962592570097
PRPF40A	0.120622044943424	7.33857426846049	0.408577025304542	0.644116659070825
CWC15	-0.189261117686442	6.01731401843475	0.408742765630004	0.64419071233985
ADCK2	0.124894745994391	4.31055138548432	0.408756154121891	0.64419071233985
KAT2B	-0.144306350675531	4.17900391250192	0.409206991360904	0.644796987033691
LRBA	0.157673433802093	5.43637362159358	0.409336597721006	0.644896976596977
BCAP29	-0.128886407097732	4.54504572001743	0.409794553605837	0.645514154645873
NEK9	-0.136602009034465	5.59208071046605	0.410110680662253	0.645907758606835
RPL10	0.145367048344793	10.3188545931216	0.410727857701874	0.646704487033102
BNIP2	0.115390392425758	6.56466426794013	0.41074922389055	0.646704487033102
ANKMY2	0.115814810742593	5.18519714432842	0.410900268204316	0.64676403794031
ADAP1	-0.164865772596836	6.17520345697975	0.41091973033155	0.64676403794031
RWDD3	-0.202167485758145	4.73749821182368	0.411133195060782	0.646995563946338
WDR1	0.127874330801947	7.98782264176198	0.411231860293153	0.6470463857324
SCAND1	-0.250608456027768	6.28676095322669	0.411997086643318	0.647914775558641
HNRNPA3	-0.123381277015422	8.82622251559148	0.41201671426473	0.647914775558641
STK24	0.111759568564717	5.78685802562259	0.412034574474326	0.647914775558641
COQ3	-0.159447569853515	4.02056536327625	0.412049605955849	0.647914775558641
SH3RF2	-0.166616030337333	3.61395040703951	0.412261067216435	0.647941512127316
VBP1	-0.164114582449147	6.47239247012368	0.412281720133661	0.647941512127316
CFL1	-0.12999904247053	10.1310590898429	0.412367494307181	0.647941512127316
MADD	0.193390511226864	5.47573131639199	0.412397034924166	0.647941512127316
KPTN	-0.128881993257994	5.05396619668339	0.412398921197045	0.647941512127316
ZNF12	0.129899593569548	5.54745632856339	0.412481780897373	0.647967270700691
TRIM16	-0.122352210406943	5.65353698377081	0.412636274609362	0.648102940941199
TBCCD1	-0.132201884026621	4.64208935977052	0.412701103432451	0.648102940941199
LINC00116	-0.302485457047943	5.34558962956182	0.412951743296329	0.648359905474981
DSC2	-0.127558014202316	7.24085138568339	0.413063005143333	0.648359905474981
PPP2R3B	0.202352550951188	4.65123292836816	0.413064249964623	0.648359905474981
HIST1H2BC	-0.332547524129489	0.898725988834277	0.41344813977933	0.648858003011701
MAD1L1	0.122118944484777	5.45330638340387	0.413765200188125	0.649251076232743
ZNF670-ZNF695	-0.232303503743936	2.11234181652084	0.413969599783558	0.649467272013181
CAMK2D	-0.121625489182566	4.92120993632844	0.414067461840449	0.649516280849966
CES2	0.125841259088255	5.43406276156206	0.414775213145334	0.650466417789107
LIG1	-0.16178219969799	5.56459789625407	0.414823903640477	0.650466417789107
GTSE1	-0.122190820722438	5.01192617040402	0.414873339400212	0.650466417789107
AP3D1	0.137507164714532	6.7655831253654	0.414998499885945	0.650498465448839
SENP2	-0.143615270300912	6.3807420283508	0.415027228955973	0.650498465448839
TSPYL1	-0.12558218426985	6.55100097173535	0.415348887874219	0.650841614711727
MFN2	-0.161383297155386	6.59123786608718	0.415379682709649	0.650841614711727
CSRP1	-0.132827283247477	6.58352911355514	0.415679704506241	0.651117841242519
ILF3	0.176965942922108	8.06263916902402	0.415689552148265	0.651117841242519
CCDC109B	-0.148956830137914	4.17393453269979	0.416053162726612	0.651507785727465
GAPDH	0.12117913574892	11.8444647782358	0.41607215857413	0.651507785727465
HNRNPK	-0.138931065947362	9.52196627719921	0.416347216284868	0.651741661671163
PSMC6	-0.195282499377437	7.02486806622534	0.416355222985743	0.651741661671163
PEG10	-0.11342788179932	6.04384314504903	0.416615812266945	0.652028489509533
C6orf89	0.128302845256853	6.65014677520373	0.416686359180852	0.652028489509533
WASF1	-0.126333100632149	4.10789399827258	0.41673910330638	0.652028489509533
SNRPD1	-0.198293517654379	7.26865299347294	0.416835119977065	0.652074066857575
PDLIM2	-0.131262587053633	4.5655222203685	0.416910352999442	0.652087121994474
C14orf1	-0.115906615973572	6.69848289973207	0.4171156625193	0.652303592220189
MAP2K5	0.136966373132142	3.64401316812808	0.417394110181026	0.652634351267815
KCNK5	0.171103093174053	6.26286843025953	0.41756119931705	0.652790912787351
DDX56	0.120424351526668	7.21349486756125	0.417657314195391	0.652836484863054
RABAC1	-0.242422098391445	7.55516661444978	0.417847740226851	0.652930919051571
RACK1	0.123534725481405	10.8648355249038	0.417869227388348	0.652930919051571
CHFR	-0.125120448553399	4.81402471006082	0.417994172125554	0.652930919051571
CENPM	-0.130009068603894	6.48294789251976	0.418047464319507	0.652930919051571
TRIM37	-0.120859089724906	4.52247972006134	0.41805259993024	0.652930919051571
ALDH1B1	-0.161856542496837	3.97691522141829	0.418123128353049	0.65293646937592
NDUFA7	-0.204165072003464	4.34947031516239	0.418691087328902	0.653629165617413
ITPA	-0.134576940222855	5.43048358976832	0.41875409855021	0.653629165617413
SNX11	0.123868305952012	4.88326498866497	0.418793478216717	0.653629165617413
IFT43	-0.157071052842782	4.76525050480684	0.418834895641807	0.653629165617413
TMEM184B	-0.125376876476205	6.65579105291983	0.419063578964923	0.653873239274605
RAD54L	0.137251208706306	4.1556309395908	0.419125435657709	0.653873239274605
ADAT1	-0.14051216998973	3.78986729180926	0.419220297370541	0.653916588650464
HIST1H1C	0.216892702555028	4.82835144366721	0.419435786026429	0.65414805278702
PURB	0.121362571313085	6.90877281693886	0.419516612375176	0.6541694584206
AKR7A2	-0.187209094620586	4.95352244220311	0.419700905851971	0.65425808036451
NUDT1	-0.21077807197692	5.61035573379521	0.419707665873386	0.65425808036451
SNX1	-0.126443499474138	6.74567640544591	0.419972917492863	0.654495804813108
LAMB2	-0.181056952689775	7.51687412063634	0.419994435830424	0.654495804813108
RDH14	0.148792830890767	4.78401058651961	0.420248200552269	0.654786592166225
KPNB1	0.184790335476481	8.77590623980297	0.420506891703618	0.65508496120463
NTAN1	0.121965530524203	5.2450074904212	0.42069648796907	0.655275612911082
PTPN12	0.107328576778428	5.95521016774156	0.420823864517807	0.655304710741688
SLC9A6	-0.114008978967677	5.34379986720618	0.420849604467505	0.655304710741688
NCAPD2	-0.152018193875165	6.83142183672542	0.421019570385924	0.655464674495747
RWDD1	0.25056987393801	5.86942022125279	0.421169037299664	0.655592678370498
SEPT8	-0.125605072836475	6.00373084171949	0.421335972042065	0.655601252028315
RAB28	-0.170308302958136	3.73311265991985	0.421339749550844	0.655601252028315
SMIM7	0.157117069704703	5.37090966965848	0.421376289384493	0.655601252028315
TMF1	0.120839065369316	5.30314758727289	0.421473080000588	0.655601795709995
NOP16	-0.152938712513482	6.51267483916715	0.421511135040543	0.655601795709995
BORCS6	0.143418013708686	3.80325344276164	0.421813192850048	0.655966951203559
ERGIC1	-0.146006190660409	8.29275157174434	0.422000273758031	0.656067406533221
ZFYVE16	-0.137352709170212	5.3537772409609	0.422012381410384	0.656067406533221
PSMD6	0.114212028741465	6.5990488890638	0.422198515881291	0.656215169906839
SESTD1	0.120162299259322	5.49308069693208	0.422242051577146	0.656215169906839
GPSM2	-0.118283885697164	5.14308275440307	0.422488704128878	0.65649384388786
U2SURP	0.119734031134265	7.93078950395723	0.422795697073944	0.65673282057342
PTGES3	-0.12207353542543	8.85362536720345	0.422843732502677	0.65673282057342
PAIP1	-0.155218145259172	7.13902864549543	0.422871419601128	0.65673282057342
MED20	-0.117549948495145	5.04513652095889	0.422911954822026	0.65673282057342
WDR13	0.113836467126102	5.67145000992642	0.423219692292533	0.657028087378657
PLCG1	0.245711491463591	6.08754633947892	0.423236884679246	0.657028087378657
ZFAND2A	0.156490602790648	5.08725188766896	0.423596978317724	0.657482397965212
CDIPT	-0.113012486712839	6.45234888211069	0.423671097835504	0.657492762304732
SUPT5H	0.163335796031571	7.20713384152925	0.424024258409077	0.657936096646522
FOXL1	-0.136967310385549	4.30564028564018	0.424304706763608	0.658249623922297
WDR38	0.24841384934731	4.78026407777349	0.424467804840159	0.658249623922297
CARNMT1	-0.134209461711999	4.06067648135704	0.424478783192997	0.658249623922297
RPL26	0.22202939171815	9.12287918756289	0.424595142012971	0.658249623922297
RPL7	0.1511522037232	9.96259959605579	0.424659802933021	0.658249623922297
GOLGA2	-0.157624939011803	5.71367681400618	0.42469391737704	0.658249623922297
ADGRE5	-0.130798495157738	5.9980323480121	0.42469895727472	0.658249623922297
TTC39A	-0.111051683603003	4.39903842151835	0.424999893895854	0.658578469230427
KLHL23	-0.124651279228646	5.4807437411476	0.425059411629087	0.658578469230427
IPO9	-0.16606031965278	6.76372914823426	0.425113786733724	0.658578469230427
ARHGDIA	-0.166175113579585	7.41960856353034	0.425384820491429	0.658861350627624
ZNF28	-0.132961908946863	4.39330529932322	0.425431552179803	0.658861350627624
GPI	-0.150792416140218	8.43417216287202	0.425526911324539	0.658904361261584
XPNPEP1	0.127499193368871	6.00815248322592	0.425792656686058	0.659211149758993
TRIM39-RPP21	-0.131195039270368	5.56805998385282	0.426085234136543	0.659493264574605
C5orf28	-0.150214937914564	4.12611860425554	0.426110172690064	0.659493264574605
FAM47E-STBD1	0.127859448842909	4.20654922193125	0.426199354429953	0.659526588307557
ITM2B	-0.164195678903789	8.52841913880708	0.426652878374371	0.659966348047614
VPS72	-0.12205086257556	6.10817331813891	0.42666406771468	0.659966348047614
ZBTB45	0.221156739846464	4.3135230371047	0.426752826622024	0.659966348047614
VPS37A	0.118488191004363	5.27215541083183	0.426799296633333	0.659966348047614
LOC100130093	0.128066555541424	4.5799645865625	0.426822015021049	0.659966348047614
SH3BP5L	0.143970130744275	5.11916947468578	0.427090642418783	0.660276985877056
RPL31	0.226807232082513	9.9127120531379	0.427321832788501	0.660529657183303
AP3M2	-0.143404293026461	4.90428055032749	0.427461390621544	0.660640630496105
BCKDK	-0.107579542089074	5.95661735132316	0.427680894473954	0.660875105440891
TYSND1	-0.113282421989219	4.99455378860895	0.428346482560456	0.661798709743564
FBXO17	-0.113212221826881	5.09150290734187	0.428499450225499	0.661930144232037
CTNNBL1	0.117741998569673	6.62770159572952	0.428599032996528	0.661979083124708
GNA12	0.149841325936713	7.09120946357382	0.428857200323328	0.662121450866714
RECQL4	-0.126099652794278	6.86689408390212	0.428889236585779	0.662121450866714
MOGAT1	-0.199269928571668	2.20866980723959	0.428953640753135	0.662121450866714
IMMP1L	-0.25658933961334	3.71335959789001	0.428962876569306	0.662121450866714
MYL6B	0.17246202053774	5.51595547331726	0.429281209204635	0.662507916500869
GNAQ	-0.114570308144192	4.89978836508911	0.429495531270235	0.662691718206994
NIFK	0.127789244872693	6.46879583733039	0.429536256780182	0.662691718206994
BLACAT1	-0.14162636583173	3.66714601173214	0.429677672956745	0.662746204525853
TNFRSF12A	-0.13851345803622	8.56601264386689	0.429707535009531	0.662746204525853
IL13RA1	0.108656539106545	6.47912196459618	0.430213843531517	0.663422138656875
TTC37	-0.163536475111378	6.91351339856482	0.43031029085059	0.663465922110137
ATP13A3	-0.143181994284972	8.76081559145004	0.430455839291517	0.663512064634633
VCP	-0.141303404670229	8.79719132823934	0.430476336938563	0.663512064634633
TFB2M	-0.121044642950902	4.84526440042074	0.430750427230167	0.663829578733306
SMG9	0.109058612333249	5.59464892643181	0.430928750402134	0.66399942906123
ATP6V1G1	-0.126929701531899	6.07957307041504	0.43107377402924	0.66411792399037
IDS	-0.127697022685345	6.27443971173964	0.431344207835156	0.664429559517292
MAFK	0.161718051475519	7.20477535221398	0.431803774856723	0.665032385636365
IVNS1ABP	-0.113166250038495	7.34456565455598	0.43197657843574	0.665139083438472
FUS	0.136733786154753	8.03485719089929	0.432031495925423	0.665139083438472
COX7A2	-0.232984964690662	7.94581560431543	0.432077732630613	0.665139083438472
LOC100506844	-0.240855442441676	2.62148091955866	0.432229035300406	0.665166229587557
MRPL38	-0.107443089342711	6.09052604309324	0.432231825257685	0.665166229587557
NUDCD2	-0.160214201830065	5.90718886680935	0.432376390956044	0.665193112810452
EIF3I	-0.11347801855131	7.47465749018618	0.432385758116713	0.665193112810452
CTDP1	0.143026616523033	4.43463377518549	0.432502735372767	0.665268092008379
TMEM208	-0.17742428065895	5.58517846049656	0.432572939958086	0.665271114000848
LAPTM4B	-0.119553675865339	7.45491306088109	0.432812365559253	0.66553434571564
MDFI	0.135095276421948	4.60234275565962	0.433082254912275	0.665844331042385
MIR4709	-0.142797010005391	4.13917111094928	0.433318586733089	0.666002946931103
PAWR	0.145172839238677	5.97255533434577	0.433367060180579	0.666002946931103
SARAF	-0.119252386303195	7.90911863481962	0.433390367763967	0.666002946931103
ARHGAP23	0.210099356237574	6.34166260045346	0.433487576422532	0.666047341614384
SLC35B2	-0.115723381660334	8.08253814056416	0.433591808338376	0.666102511738233
RAB17	-0.116361802231041	4.74210633891522	0.433836482965228	0.666287105943718
NT5C3B	-0.108069927299625	5.86490121348245	0.433848656121727	0.666287105943718
IK	-0.123869082190172	7.33225727211591	0.434260654498484	0.666814792991923
CTDSPL	-0.113610164551214	6.61294247395476	0.43439299370049	0.666912959934815
CEP89	0.145343620744547	3.42364127925432	0.434605905666853	0.667044446549413
NCKAP1	-0.137526734586388	7.87289082152754	0.434626946454893	0.667044446549413
CDKN2D	0.179134953177382	2.73802203486946	0.434796722480953	0.667044446549413
MFSD3	-0.109643924401561	5.76102695101164	0.434799214070472	0.667044446549413
TMEM127	-0.129692862152308	5.86430589501517	0.434820746519799	0.667044446549413
DHDDS	0.121898796210769	4.39240377008361	0.434936901659378	0.667117661151239
CENPQ	-0.152405758119485	4.76181388839019	0.435108123946996	0.667275302872308
MSH6	-0.119029481452802	6.38108416207848	0.435182865706946	0.66728495718418
PHKG2	0.114185642791395	5.1567519162641	0.435273537953649	0.667319031531706
ISCU	0.146349425852309	5.9318289355657	0.43562827818289	0.667527447212596
TMCO6	-0.122355333600253	3.99752929554638	0.435651774329116	0.667527447212596
YARS2	0.115219029556736	5.51225273926238	0.4356849471448	0.667527447212596
TRMT11	-0.131928885721549	3.91639243755981	0.435783693703823	0.667527447212596
MRPS31	-0.132277026226732	4.00138009164327	0.435795840097393	0.667527447212596
TMEM184A	0.11314787027989	7.00126314308434	0.435820309930062	0.667527447212596
PDRG1	-0.115130470345557	6.10030300700386	0.436387354204213	0.668209076388061
EPB41L4A	0.118325658213462	4.51455112004819	0.436402419669996	0.668209076388061
MIR3658	-0.292880436746874	1.03733947531147	0.436797060004863	0.668656247004544
LPAR6	0.13673799594287	4.40833466264656	0.436897434169071	0.668656247004544
OLFM2	-0.163658295691145	4.18350098698139	0.43692422479586	0.668656247004544
CPSF3	-0.114006494906552	5.94496931366923	0.4369688121516	0.668656247004544
LIN7C	-0.120229329491632	5.80927740181787	0.437183429840091	0.668709692543379
AP1M2	-0.108635571696131	6.69243538293445	0.437193493569642	0.668709692543379
LINC00623	0.158101357435503	5.4998133772801	0.437209516901374	0.668709692543379
PUDP	0.139704885110065	5.31261253938647	0.437424578923099	0.668933681556282
DGCR2	-0.172318251972852	6.54687019041305	0.437584445985319	0.669023098248591
PYGO2	0.110585358576128	5.80573852181968	0.437620299264669	0.669023098248591
ADGRA3	-0.1122768814699	6.29904498668095	0.437786193861241	0.669039493170192
F12	-0.153156071610488	4.19429970003851	0.437822667872572	0.669039493170192
