gene	logFC_DE_Calu3_S1.24h_mock.24h	logCPM	PValue	FDR
TJP3	-0.413613697964956	4.76094296851695	2.53795492875846e-05	6.84282532528238e-05
MAVS	-0.290085226413867	6.98425717303699	2.54700890685452e-05	6.86561470333741e-05
ZNF488	-0.955096409600551	3.55771347834603	2.59062505760093e-05	6.9815357219361e-05
NAPRT	-0.287670880215039	5.96734412864882	2.60952633628784e-05	7.03061969769065e-05
USP24	0.258358954237743	6.87661266883161	2.61007059135331e-05	7.03061969769065e-05
DPY19L4	-0.441911364974495	5.2618850447767	2.61902234691599e-05	7.05306796728461e-05
SERP1	-0.185622364990992	8.03983786233215	2.63196453973701e-05	7.08624942015064e-05
PARVA	-0.424128615400155	5.57361839583203	2.64357107316837e-05	7.11581996652609e-05
CST6	-0.444861131744068	5.02268179405186	2.64998026732478e-05	7.13138995307184e-05
VPS45	-0.397405037161118	4.41379012956757	2.65417075342547e-05	7.14098321754948e-05
ADGRL1	-0.367609991563842	4.57300120272322	2.68308744968238e-05	7.21708156097689e-05
TMEM183B	-0.255290037604044	6.58910737167482	2.6841278557612e-05	7.21817889203643e-05
NME2	-0.25524501979158	8.89754259232663	2.70004807852286e-05	7.25928120616758e-05
H2AFX	-0.28616609769412	6.80429224855831	2.700724202098e-05	7.25938891157431e-05
MSL3	-0.385138617480562	4.72550268194589	2.70744158382703e-05	7.27573129178665e-05
NUP214	0.279152727856474	6.01689338840718	2.73690088945334e-05	7.35316616085945e-05
LBR	-0.198476889751836	7.03429115020436	2.75161855760878e-05	7.39051391831137e-05
LRP12	0.374510584925761	4.33203335520037	2.75209709566488e-05	7.39051391831137e-05
SPTSSB	-0.875428025471963	4.31564488822892	2.75802090598341e-05	7.40467951070068e-05
DGCR6L	-0.497827981126572	5.29689711669359	2.76324906943746e-05	7.41697122048206e-05
C5orf24	-0.289827852011172	6.47014034707795	2.76743160844679e-05	7.42645119849594e-05
NDUFAF3	-0.313426368577824	5.96151452297606	2.78721464622379e-05	7.47778109011567e-05
MAGEF1	-0.281448917548682	5.95448498213768	2.79396844726816e-05	7.49413910427062e-05
BCAM	-0.41555235635263	6.34511416651803	2.79523586620837e-05	7.49577700682241e-05
CMBL	-0.658661931736229	4.05236560808238	2.80898097962147e-05	7.53086678891705e-05
DPP8	0.306078581655047	5.85407815421707	2.81041167192063e-05	7.53293292898781e-05
ORC6	0.380224343018952	5.33696642588619	2.81124767757311e-05	7.53340449498518e-05
UQCC2	-0.388495368053137	5.52340279638129	2.85462671199968e-05	7.64785320752402e-05
AHCYL1	-0.308067733042945	6.30485824040622	2.85917559371716e-05	7.65824244334522e-05
PAPSS2	-0.548366706917288	4.15939314261096	2.89906409306816e-05	7.76326102632261e-05
TCF19	-0.256452432593346	5.88209349139455	2.91406320265582e-05	7.80159590239524e-05
FYB	0.391485094422677	3.37551622387757	2.91511571365121e-05	7.80258340523013e-05
SCAMP4	-0.328702549476547	5.47213810512101	2.95749326845969e-05	7.91415490572812e-05
LOC105370792	0.921943033990595	3.28094276480022	2.97758639149158e-05	7.96605566950151e-05
HLA-J	0.900015244269611	4.42090578113852	2.97908093202872e-05	7.96818623792916e-05
TWF1	-0.289411937965602	7.79530048083335	2.98797484791567e-05	7.99010237564703e-05
EXTL3	-0.268427288907492	6.70262697024683	2.99813953610495e-05	8.01540560448952e-05
CHMP4A	-0.390202963891149	5.17486309507015	3.01132471142623e-05	8.04877024157087e-05
PCSK1N	-0.589864103349665	3.2504296370226	3.01894054290363e-05	8.06723681015199e-05
ZUFSP	0.545516931005015	4.15355810138759	3.02047172950486e-05	8.06943910319263e-05
LMBR1	-0.309741818693174	6.06137738592216	3.02199681295643e-05	8.07162406418716e-05
DCTN2	-0.308900220237908	6.21391671946015	3.03109406698535e-05	8.09402821396906e-05
CBY1	-0.514071966210791	3.97524689757605	3.03473281145199e-05	8.10184925780153e-05
NRM	-0.471411529538969	3.99080272275853	3.04117081406624e-05	8.1171380965711e-05
ACOT8	-0.423179926455566	4.25065474558046	3.05621726438404e-05	8.15539107748774e-05
RELL1	0.45643590949571	4.95641862683473	3.0579938705903e-05	8.15822441445701e-05
PDCD6IP	-0.227175212226022	7.51826269846628	3.05951253397089e-05	8.16036843893662e-05
MRPL19	-0.26528784944744	6.73720495912961	3.07185342887399e-05	8.19136990274271e-05
ANO10	-0.36894089381188	4.71143437629378	3.07287561107277e-05	8.19218158121316e-05
TMEM129	-0.391013930148872	5.66552514143793	3.07396712926317e-05	8.19317768479229e-05
WASH2P	0.346339429411646	5.66064014741834	3.10475198097812e-05	8.27329777233324e-05
STK17A	0.219765144745639	6.02196590123674	3.1219965033531e-05	8.31700326978237e-05
PDIA3P1	-0.235191379228219	6.71189341037727	3.12261097091189e-05	8.31700326978237e-05
C11orf54	-0.723436060866845	2.65111179460791	3.13069962391629e-05	8.33660168169776e-05
CSNK2A2	0.382891956399263	5.56136190006587	3.14064178567854e-05	8.36112542569375e-05
CARD16	1.54579418729049	0.347978034137537	3.14329569051362e-05	8.36623920611752e-05
CTNNAL1	0.364862239793217	6.29743217481868	3.17019946213906e-05	8.4358793335027e-05
ANKRD13A	0.425325791707884	4.82237018753949	3.17204087823871e-05	8.43881178166395e-05
TSC22D4	0.419053273483097	4.71804638661575	3.17461468289315e-05	8.4436908356699e-05
BRD9	0.381126742479427	5.84518235080784	3.20955255872982e-05	8.53462799459073e-05
ARFGAP2	0.233981612158923	6.39029258265243	3.21186514710164e-05	8.53878800928746e-05
LYSMD3	0.309396441492518	5.51400706642523	3.21785431818105e-05	8.55183886177587e-05
ZBTB18	0.420475633083919	4.77028388382726	3.21827283898426e-05	8.55183886177587e-05
CLDN12	-0.449259269712956	5.15156133712774	3.22096078663302e-05	8.55698916616449e-05
EVI5	0.55424450510409	4.84509965662642	3.22322833400241e-05	8.56102047381185e-05
SSNA1	-0.484659268834702	5.00528455655794	3.2360963614773e-05	8.59319864437888e-05
KIAA0754	-0.352984298815245	6.56737333781832	3.2664019415833e-05	8.67165511963019e-05
EMC3	-0.341005682356415	5.27496179079567	3.27352716391244e-05	8.68855012133317e-05
WDR60	0.482536616941593	4.31849222352128	3.28210064930648e-05	8.70928033260517e-05
GIT1	-0.347472623407917	5.68363934442279	3.28336890049605e-05	8.7106204698655e-05
KLF11	0.54215990418855	3.91608547370968	3.33440957094742e-05	8.84397314274294e-05
ARF6	0.219450019829738	7.75362978148741	3.35148789464935e-05	8.88720523736827e-05
SHARPIN	-0.310705337654948	5.50589630476033	3.38519658010625e-05	8.97450605545939e-05
ZNF223	0.589662322500042	2.94983635083284	3.38645516910553e-05	8.97575774384613e-05
ERCC2	-0.354733608889542	5.26014989727137	3.39412666457238e-05	8.99400223421512e-05
TMX4	-0.522815252489217	5.08776205795588	3.39916800148316e-05	9.00527028805184e-05
INSIG2	-0.249194353149432	5.69485553109702	3.40300074366214e-05	9.01333197665724e-05
JMJD8	-0.288752522670563	7.04568004039631	3.41735032793086e-05	9.04923881500577e-05
PABPC1	-0.131299837346611	10.0463761983318	3.48817447483821e-05	9.23464051990918e-05
ACAD9	-0.236733977420772	6.27003128787738	3.4944070870295e-05	9.24899538132366e-05
GEMIN5	0.254189035006676	6.88949307897166	3.49655695745836e-05	9.25253989229591e-05
TIMM8B	-0.458860572365764	5.64645553202645	3.53210149486301e-05	9.34443077442548e-05
NDUFS8	-0.276612882696585	5.91886631425557	3.54884892371716e-05	9.38656147540764e-05
LINC00998	-0.398112971109792	5.14989690219841	3.55209776283009e-05	9.39297770323907e-05
MFSD10	-0.329567964750886	6.06866854853054	3.55381039224538e-05	9.39532962860703e-05
TIMP1	-0.280487284368753	5.22358311276442	3.56477547609171e-05	9.42213582877135e-05
HIST2H2BC	1.02378072130871	1.7875509955818	3.58936203504326e-05	9.48492449778856e-05
MST1R	0.236234766893566	5.8983713496928	3.59622794393559e-05	9.50086794540207e-05
SUDS3	-0.2584808578171	5.61063739471225	3.63774970092927e-05	9.60834004552321e-05
TOMM7	-0.353836271268307	6.25343349234577	3.66530832716628e-05	9.67889031419453e-05
SNRPF	-0.280206410933397	6.2884119208945	3.67429633406416e-05	9.70038030549947e-05
EXOC4	-0.313136060878721	5.74781846379085	3.67676160265058e-05	9.70464388784714e-05
SPTAN1	-0.239574945891025	9.04282955070001	3.68088046938127e-05	9.71326908602275e-05
CDK4	-0.255641513843491	7.56957844053628	3.70632863752359e-05	9.77816198336957e-05
ITSN1	0.454383326793459	5.83783018656683	3.71203620750894e-05	9.79095660649399e-05
CPNE3	-0.347044054119483	6.38777514109847	3.71977971076667e-05	9.80911410327635e-05
ZNF410	0.319385701910654	5.57293054263785	3.7543086275979e-05	9.89788042660541e-05
UGT8	-0.386965636933275	5.3365096966723	3.7912911614022e-05	9.99307298500769e-05
TNFRSF19	-0.520745744725657	5.35374909944842	3.82034722497799e-05	0.000100673338440715
SPC24	-0.541192893846459	4.3960179004398	3.82322279533009e-05	0.000100725858178906
FOXA2	1.0014359853484	4.0056768883239	3.83093016529075e-05	0.00010088513009625
M6PR	-0.186807115470044	8.01805877793301	3.83103613280598e-05	0.00010088513009625
ADAM15	-0.246799214954158	6.17515212446303	3.86974752315698e-05	0.000101881034560071
SOGA1	-0.429183961216455	5.59680670109725	3.89201183969008e-05	0.000102443568095901
TSPAN31	-0.395998198981738	4.54340460992395	3.90379751625505e-05	0.0001027300923519
CNOT3	0.318270160437655	6.06619825680367	3.92633905274112e-05	0.000103299464289844
KANSL2	0.487617495343771	5.32730203305718	3.93296779693216e-05	0.000103450014902942
FABP5	-0.396867241266529	4.06370471416511	3.93935723344939e-05	0.000103594203007737
ZC3H7A	0.299191766269704	5.80755631924792	3.94911175701591e-05	0.000103826796781439
BTG1	0.245251074122693	6.5607145938859	3.96575927677145e-05	0.000104240466664654
ATP6V1H	0.415210377037389	4.92041200490385	3.98810171534144e-05	0.000104803603217112
RPL35A	-0.258027678855479	8.18053569355644	3.99168948085944e-05	0.000104873738593574
GPRC5A	-0.184776341863781	7.99292619697601	4.03036291467505e-05	0.000105865436007333
LOC646626	1.72262522285893	0.583146093120877	4.04073477464987e-05	0.000106113451410674
CBR3	1.17725084480951	0.561062590120929	4.05065390266931e-05	0.000106349466278272
POLR2B	-0.235427948466693	7.36690225766367	4.07672110380111e-05	0.000107009240933031
LOC102723885	-1.92490863496739	0.23792288389869	4.10361396937183e-05	0.000107690379932032
E2F1	-0.304925875397636	6.56000812136045	4.14681402203157e-05	0.000108799053869992
ATXN7L3	0.257397258680349	6.38575130383171	4.17686554658247e-05	0.000109562322415871
RCAN3	-0.478060042005441	3.60348565827348	4.17900869807327e-05	0.000109593350806779
KIFC2	-0.37089220880355	5.37929251543923	4.18158389006023e-05	0.000109635692481639
SRSF10	0.216231295488126	7.20270221341089	4.18788494273877e-05	0.000109775679493518
C8orf76	0.478226391957522	4.22807928533544	4.19888701355517e-05	0.000110038800196797
ABCD3	-0.279510402712049	7.17692163314676	4.22161155663343e-05	0.00011060893640004
MRPL53	-0.388312365301421	5.07026250250694	4.23552166215245e-05	0.000110947919968203
ADAM28	0.405038130641343	4.23795566894588	4.25772343545825e-05	0.000111503895293449
RFX1	0.560338175707001	3.95568024206418	4.2866477986501e-05	0.000112235630479453
PCDHGA8	-0.248414883618189	5.33231177685278	4.30838710455999e-05	0.000112778949597117
SPRTN	0.509108694156948	4.31453925107174	4.32331231629447e-05	0.00011312127340989
PIGY	-0.377952905734277	5.20463798308112	4.32344689927223e-05	0.00011312127340989
PYURF	-0.377953004726327	5.20463798308112	4.32523327461376e-05	0.000113142075093209
KANSL3	0.318387462286849	5.8455262196359	4.38887097307752e-05	0.00011478044091598
ZNF786	0.603352462744785	3.8465464439274	4.41651035618615e-05	0.000115476821752927
CNPY3	-0.338936427655745	5.91446754419765	4.44753804402869e-05	0.000116261456015803
HMG20A	0.273937602466395	5.81127774114052	4.46556852808751e-05	0.000116706053609029
AHCTF1P1	0.366452671454701	5.90284357566392	4.47085163734721e-05	0.00011681737577162
ZNF91	0.643023171822319	3.10286899820198	4.49681724192018e-05	0.000117468929233314
CLDN7	-0.202120661395325	7.31985668946659	4.50392005901214e-05	0.000117616497742952
SHC3	-0.485618715606635	3.8977615119623	4.50452739537758e-05	0.000117616497742952
KDM5C	0.240022267453818	7.00716791897634	4.51049716626738e-05	0.000117745434946499
CARM1	-0.323632231849324	6.6221926605385	4.51361053178212e-05	0.000117799764461993
LMBR1L	0.845945705290867	2.6921980022769	4.51510733578679e-05	0.00011781188848499
ZNRD1	0.467252765595821	4.18017181521856	4.53640346938587e-05	0.000118340509248231
LPGAT1	-0.272651764020781	6.51152501006075	4.54052634141203e-05	0.00011842099436594
FAM84B	0.219073138825893	7.40898166116012	4.55961717121657e-05	0.000118891731265924
DR1	0.244239257836095	6.47695421627256	4.56653945787909e-05	0.000119045031596103
PIGQ	-0.266151157074599	5.80252000917046	4.59021082041655e-05	0.000119634793545134
LRRC37A2	0.340983596493527	5.15600521475244	4.60419799716616e-05	0.000119971944615656
XPO4	0.374092955328422	6.03604746633457	4.63874416903858e-05	0.000120844526823185
TERF2	0.404001811927029	5.09199731159498	4.67456906654087e-05	0.000121750015418601
RFT1	-0.369919235113302	5.44562710486684	4.72324909809374e-05	0.000122989828785179
DYNC2LI1	-0.681520162610088	3.00975731538157	4.72920178621342e-05	0.000123116742668918
BTBD2	-0.304358228087474	5.92964221252652	4.78997020341746e-05	0.000124670307711753
DDX51	0.35873705519319	5.40243284459959	4.80692188778821e-05	0.000125082990208223
CLIP2	0.389836248863608	5.76059970668075	4.81359555730592e-05	0.000125228096866953
KRT7	-0.156413793440835	9.61774903834183	4.854207657588e-05	0.000126255861431294
TPT1	0.197197392085606	10.491049903743	4.88303475093925e-05	0.000126976704516905
NAPEPLD	-0.443982311487474	4.86210035111418	4.93137559701552e-05	0.000128204532320588
PCDHGB3	-0.248333413803517	5.31518113898328	4.93820391988986e-05	0.000128340252954564
PRPF31	-0.303490881929581	6.86433600160148	4.93884509748921e-05	0.000128340252954564
SEH1L	-0.285857204141006	7.54074779474269	4.95069350096605e-05	0.000128618859382029
TCEB3	0.286463375031833	5.89042327242203	4.96994214941906e-05	0.000129089553371233
DNAJC8	-0.294755641745867	6.65401934755347	5.00128369892326e-05	0.000129874063380685
GTF2IRD2B	0.651601828570593	3.21479933153528	5.01796264925624e-05	0.000130277542574981
HMBS	-0.387607554142164	5.54885286154314	5.02970271126161e-05	0.000130552642810163
OAF	0.613389472622856	3.95612303275409	5.05525123824357e-05	0.00013118595357452
CHD6	0.318627393027952	6.51897335776132	5.08725219735728e-05	0.000131986381742302
BACE1	-0.384295491076819	4.5674543550446	5.0888290393659e-05	0.000131997285968825
SLC27A3	-0.804140191769774	3.77388080217729	5.1255279085903e-05	0.000132918995729927
GALK1	-0.551571798333447	4.26083324259371	5.13182924717493e-05	0.000133052174461625
SLC37A4	-0.359466514236144	5.36626494153391	5.13406026090046e-05	0.000133079785958794
ERGIC2	-0.284976454559872	6.07294222081323	5.14781216708472e-05	0.000133405949734191
CCDC107	-0.619408160946794	3.61263778686435	5.15064908452249e-05	0.000133449166859603
JMY	0.497131061380533	4.20511677749149	5.15438875931745e-05	0.000133515748774603
LINC01278	-0.515255657312476	3.76067065759279	5.16907010321625e-05	0.000133865661647395
RAB11B	-0.330962233346804	5.77223827336464	5.17676922270328e-05	0.000134034635069675
TRIM33	0.300921086341145	5.83963402366927	5.19375941875374e-05	0.000134444037755129
YIPF5	-0.25548513459723	6.07595874276368	5.25614941743002e-05	0.000136028193426596
ASCC3	0.330690553567257	6.9783428657949	5.32755622274142e-05	0.000137844931240417
L3MBTL3	-0.516100732618409	4.39990179524862	5.36855827867394e-05	0.00013887433280713
CCDC124	-0.369087832364582	6.14329906900591	5.3858496255014e-05	0.000139290056142868
RANBP17	-0.497662745741826	4.08242260913476	5.39721997785339e-05	0.000139552495711918
TMEM41B	-0.289918767324148	5.76036484471226	5.4080588269058e-05	0.000139801076764385
SQRDL	0.262640608927552	5.84406833360634	5.4255383932074e-05	0.000140221172286404
PLEKHG2	0.330114372370826	5.60140091261233	5.4278417468442e-05	0.00014024894239695
MGA	0.408633038076873	6.24895938548112	5.43088631308672e-05	0.000140295847648843
PYCR1	-0.324805325917799	6.45158008637849	5.45284756896943e-05	0.000140831295099905
TATDN2	0.285029853818841	6.16613674213226	5.478575465911e-05	0.000141463759711408
SAA2-SAA4	1.40599915016008	0.525707570503482	5.49760868171826e-05	0.00014192311215664
PC	-0.442007970861727	4.12369873257324	5.5458534350003e-05	0.000143136194603479
MRPL44	0.328099942033037	5.95568187710049	5.5637114674453e-05	0.000143564637074278
FASTK	-0.323602338591981	6.33699305457221	5.56634931719406e-05	0.000143600236792802
FLYWCH2	-1.05579859179353	2.46494376117927	5.59370615467163e-05	0.000144273374787045
KRCC1	-0.405141882278983	4.87877863484038	5.60248356524822e-05	0.000144467114618567
ZSCAN9	0.517845856987629	3.15436849120026	5.61301958073231e-05	0.000144706104528796
TDRKH	-0.468860626531426	3.65216583416049	5.63313015991918e-05	0.000145191767197736
NSF	-0.204006906117922	6.29617949139006	5.63898914297967e-05	0.000145309964075021
MED17	0.341684916024339	5.3299806042492	5.64226217191185e-05	0.000145361485706614
PTPN21	0.481268409559291	4.39984181631167	5.64493659341968e-05	0.000145397565652672
KIAA1715	-0.401231971833348	5.34516776676252	5.6536842845237e-05	0.000145590024231203
RNF167	-0.272221185777988	5.8940411578325	5.70941969282652e-05	0.000146992120356935
ASRGL1	-0.491215810644058	4.36425387448531	5.72497567468491e-05	0.000147359376128053
NT5DC1	-0.288079993654901	5.42415119564827	5.72685299434223e-05	0.00014737446048349
PRPF6	-0.215854148517734	7.72914251625233	5.73263814879701e-05	0.000147490079333229
RABAC1	-0.299683187209692	5.77436045390978	5.79216309217601e-05	0.000148987958915945
SNAI1	2.10781218710701	2.23829878520772	5.83329065982716e-05	0.000150012046644
LINC00857	-0.431998969628834	4.28831284541184	5.84219533435848e-05	0.000150207198357813
KHSRP	-0.200845123871168	8.24741503930114	5.84744609557589e-05	0.000150308338488305
SELT	-0.247707519129593	7.47846857150863	5.87662047980196e-05	0.000151024250249898
DCP2	0.403962729458482	6.26706287734345	5.90135016141307e-05	0.000151625640234596
RNF122	0.538325423501447	2.72361532788759	5.92006724161368e-05	0.000152072310215028
CTAGE9	0.394928962665136	3.87157164796132	5.9370772020818e-05	0.000152474937235283
EEA1	0.460905127755618	6.19346881835325	5.9444684655843e-05	0.000152630413043225
EIF4G3	0.292905148472014	6.03386237402078	5.96167883765996e-05	0.000153037878034668
SETD7	-0.34066469793817	5.64125924635459	5.99422616003553e-05	0.000153838774824568
LOC100506178	0.718398110911358	3.39965449053205	6.05498323731947e-05	0.000155363137786707
DNAJB2	0.295303659450399	5.88375546212833	6.09387158345965e-05	0.000156325817896213
MRPS18B	-0.282245197874545	5.98125005744453	6.12439477330037e-05	0.00015707352257905
NUDT16L1	-0.533432753949731	4.91823484002513	6.13557371862028e-05	0.00015732487721998
NHS	0.331534864573942	4.3084461770825	6.13963920479151e-05	0.000157391668453592
IP6K2	0.310625710972555	5.76955479382721	6.14171594557941e-05	0.000157391668453592
COL27A1	-0.451080760403223	4.81649807886744	6.14231570395425e-05	0.000157391668453592
OXA1L	-0.297524076569546	6.34321391797583	6.16902927582345e-05	0.000158040698372554
FANCL	-0.355131684108866	5.61271743695083	6.19324927948612e-05	0.000158625570078041
AKT1	-0.206534803862779	7.31668718559248	6.22567412133792e-05	0.000159420279889678
DIAPH1	-0.157522865040813	8.9725933656886	6.23954703863893e-05	0.000159739682261073
MRPL3	-0.218123200604574	8.02399808888351	6.25576082110127e-05	0.000160099121490779
ATG4C	-0.634381594595955	3.61101386422836	6.25639255102842e-05	0.000160099121490779
ZNF622	0.402163051734622	5.55000240049957	6.27222101233131e-05	0.000160468187432722
COPS7A	-0.360139285451275	5.72171118118314	6.28483018649557e-05	0.000160754744326477
NDUFB2	-0.438857108655046	5.35772791472604	6.32209085445836e-05	0.000161671572758085
AGO1	-0.378197928509091	5.7288521628962	6.33161825313145e-05	0.0001618789406877
ALG6	-0.519054912981245	4.56648414959381	6.42146182624996e-05	0.000164139179894716
PLOD3	0.281742973866096	7.35667930617057	6.46161583008914e-05	0.000165128574717437
PAK2	0.194812626471602	7.51990621820133	6.478153941719e-05	0.00016551415029514
SAR1A	0.208620139957968	7.61452090005826	6.4804830388999e-05	0.000165532509474268
RNF170	-0.480378832569791	4.50997651727565	6.4817732834531e-05	0.000165532509474268
PAXBP1	0.332286271742288	5.76539562629718	6.4925664502555e-05	0.000165771053460327
ZNF516	0.467642710075957	4.43407320573297	6.50036653456693e-05	0.000165933087137133
PCMTD2	-0.375429593133855	5.17576183576149	6.51486745205467e-05	0.000166266060443426
BUD13	0.466297557636194	4.68182934249011	6.57222437139734e-05	0.000167659311130682
F2R	-0.455630342628886	5.52355355902764	6.57373997215898e-05	0.000167659311130682
FXR2	0.376644702984444	5.24288676943506	6.5738667949689e-05	0.000167659311130682
WASH7P	0.312297163278845	5.98950487653877	6.57640307673773e-05	0.000167686524385182
HOXB8	-0.518705037392212	3.00746579085717	6.57979785874231e-05	0.000167735610814889
SACM1L	-0.301387139773841	5.93804621748889	6.6245298242367e-05	0.000168838228861129
PCDHGA6	-0.243806926374007	5.31491985521827	6.75629541436081e-05	0.000172158070024782
DNAAF5	-0.271638148323011	6.80636104587605	6.84544110796075e-05	0.000174357048608297
RNF114	0.240464694480941	6.80595864207688	6.8456491265555e-05	0.000174357048608297
C19orf47	0.641468158004521	4.29030058792332	6.87934257399552e-05	0.0001751761195828
ALG3	-0.319896380337296	6.47355125601985	6.91761382620949e-05	0.000176111368723018
GGPS1	-0.571244065954798	4.16382651780341	6.93603318548461e-05	0.000176540916025727
LRPAP1	-0.267958378034382	7.4085532648946	6.94329510681953e-05	0.000176686347946781
GMDS	-0.382265020545566	5.29818099352085	7.03165720230064e-05	0.000178895014823578
TGFBR1	-0.42830073162454	4.95040396103105	7.04378508004864e-05	0.000179163626295064
MAP2K4	0.402975034094963	5.26720496817013	7.04540766515826e-05	0.000179164968098153
UBR7	-0.31489078447657	5.10323650480434	7.05101813406301e-05	0.000179267698739276
CLNS1A	-0.258036941942303	7.04793735315963	7.05525649506609e-05	0.000179335506410221
CEP76	0.544263084552498	4.50201737397957	7.08832454561742e-05	0.000180135934177537
TXNDC15	-0.364103358716309	5.28761595570932	7.1307758478858e-05	0.000181174409510064
GTF3C1	0.207243231035571	7.17777233851854	7.15888851606969e-05	0.000181848196380822
SMAGP	-0.403990687040527	4.80348693468343	7.18065331793592e-05	0.000182360472446824
TMEM181	-0.217685266743483	6.70518268816471	7.18813324757518e-05	0.000182509821478477
RPGRIP1L	-0.511953978485754	4.26430994010302	7.21301349792434e-05	0.000183100807499578
SIK2	0.313751009451319	5.86845055371069	7.22060217974797e-05	0.000183252685518042
PARP6	0.387538089060044	5.16951629890165	7.25137339050806e-05	0.000183992717887658
NFU1	-0.530849278521589	4.98527221726279	7.26366080915782e-05	0.00018426352703916
ZNF282	0.310509208153936	5.5757560962849	7.30713293344254e-05	0.000185315006539104
RTTN	0.415770154369997	4.03024268715577	7.3083575259135e-05	0.000185315006539104
RBFOX2	0.264722250078396	6.79137610241998	7.37215394320469e-05	0.000186891143833397
PCDH7	2.10829009851129	7.26668675767129	7.38244510855635e-05	0.000187110473071183
IPO9	-0.186304460250621	7.72610519392634	7.38746694654026e-05	0.000187196181751474
TTC1	-0.276334182697518	6.47603753398742	7.39948584142044e-05	0.000187459116333255
TXNDC17	-0.306976224967703	5.57654937078516	7.41037628899705e-05	0.000187693352388645
MLF2	-0.23417589707622	7.81076295312937	7.44284100082905e-05	0.000188473805951768
APOO	-0.555005841276201	3.6897851139802	7.49065314002173e-05	0.000189642467362618
PCSK5	0.295137069694994	5.4198845976503	7.49279155884375e-05	0.000189654535509168
PLA2G12A	-0.357108575657281	4.98850882126653	7.5518871030978e-05	0.000191107954562428
HARBI1	0.729497924948593	2.36940848709584	7.57409569601589e-05	0.000191627475456948
HDAC2	-0.171161691551406	8.10464042638262	7.58828806483144e-05	0.000191943997526421
NUDT12	-0.416132441400005	4.59887464077103	7.61301696407234e-05	0.00019252683937726
ATP1B1	-0.161740852537085	8.31189621846146	7.63222257208083e-05	0.000192969774512979
AHCTF1	0.309252221221358	7.15348598411006	7.67318978962079e-05	0.000193962602589019
PDZK1IP1	-0.450225127760839	3.86323569672101	7.67950807464104e-05	0.000194079330504602
RPL32	-0.191184384861329	8.77842148059304	7.68309852704839e-05	0.000194091380083396
FAM91A1	0.231693255603065	6.92821004592088	7.68338609670363e-05	0.000194091380083396
NELFE	-0.231301180905369	6.73363644248016	7.68689307176374e-05	0.000194137000725912
TTI2	0.350428059469518	6.05501669947499	7.69464936774551e-05	0.000194289896535574
CCDC25	-0.386527803725987	5.24253102496114	7.79946797219796e-05	0.000196889567946128
CBL	0.313273796783391	6.17625583607299	7.8018650788097e-05	0.000196889567946128
CDIPT	-0.315868858353038	5.92007927284093	7.80278205397648e-05	0.000196889567946128
ZNF669	0.814597808125029	2.19907289624321	7.81333559240918e-05	0.000197112288055186
TMEM251	-0.583726377138665	3.74933741492574	7.8203985592595e-05	0.000197246870180837
MSX2	0.756666113012187	2.97148140126407	7.87552398148854e-05	0.000198593361026798
FUT11	-0.557335510847254	3.22213567029364	7.87795075495669e-05	0.000198610673660969
DBNDD2	-0.235899966211049	5.93035516762428	7.91696132332394e-05	0.000199550087418499
PLLP	-0.536596496572531	3.76163895680078	7.93278637976381e-05	0.000199904815527146
EPS8L1	-0.476410093437435	4.31144492366213	7.96985553077556e-05	0.000200794616275367
TRIM23	0.580367671343381	3.8121072555201	7.99934492213654e-05	0.000201493099969862
ANGPTL4	1.12600470179026	1.83882120768463	8.0345032927041e-05	0.000202334038128049
THRB	0.580207334685684	5.51903843536848	8.07214582960846e-05	0.000203237150569868
MAP7D1	0.258501685742951	6.74960199212711	8.11015641742302e-05	0.000204149129228163
MADD	0.315065288271389	5.87951188184612	8.11486576720144e-05	0.000204222630652856
SMARCAD1	0.435386956285892	5.27364859722314	8.16031067936567e-05	0.000205321044496474
OXR1	0.35995676987871	4.87886141887786	8.2014238355208e-05	0.000206310007129819
DDT	-0.356513473468348	6.42884107758799	8.25399390214818e-05	0.000207586673435913
C2CD3	0.332444863040373	5.31909267541141	8.26297379970225e-05	0.000207766732707649
SLC35B2	-0.259133810325854	7.08805364755826	8.26956465095741e-05	0.000207886654981007
SEPT7P2	0.55633053970416	3.29609061586494	8.29311095689172e-05	0.000208432669788604
METRN	-0.672720294837085	4.3462440931945	8.33585827345775e-05	0.000209460921345163
TES	-0.245508740140955	7.08347064741159	8.34362223040872e-05	0.000209609862460169
TMEM164	-0.372239252750946	5.30181963157255	8.35187739231675e-05	0.000209771075436864
PCDHGB2	-0.240599317657006	5.31579137880295	8.36831914020732e-05	0.000210137791742984
TMEM171	0.795932952746074	2.18045810560968	8.37065173825133e-05	0.000210150128219671
RAC1	-0.163047577438412	9.08478712272384	8.39405459376062e-05	0.000210691324122696
RNF181	-0.452653796693496	4.95435063906843	8.41082816355588e-05	0.000211065923110517
ZDHHC17	0.520903806268911	4.59485494094488	8.42686818109183e-05	0.000211421953288198
RNF141	-0.341151616466323	5.97708971869815	8.42930995945319e-05	0.000211436735312614
HSCB	0.671341148522789	3.38708494585162	8.43926587117225e-05	0.000211639950313533
CLCC1	-0.309897871516137	5.22089908708914	8.44313017180222e-05	0.000211690344136157
TBCB	-0.299001910923282	6.87739775101177	8.45315903243574e-05	0.000211895242778803
SPTSSA	-0.395432116763848	5.18713598537355	8.46194121047036e-05	0.000212068807718705
ETV4	-0.388793906970462	5.62411482179798	8.48653451623152e-05	0.000212638459788694
