gene	logFC_DE_Caco2_S2.24h_mock.24h	logCPM	PValue	FDR
SUMO1P3	-0.200677231083276	4.54462889331756	0.0972565278630554	0.207319527923245
FAM98B	-0.126398556744367	5.69732925941992	0.0972887271399703	0.207349438440426
PRPF38A	0.101471159824267	5.9339400993542	0.0973328785427343	0.207404806349557
RAPGEFL1	-0.256024585201175	3.98514372222962	0.0973684729984625	0.207410257404712
PARG	-0.123607880035648	5.34134716190622	0.0973717829820772	0.207410257404712
TMC6	0.147800782190522	5.53928700092797	0.0974063089683865	0.207429687712066
TTC9C	-0.187115680309022	3.88763261733655	0.0974172545462784	0.207429687712066
LOC100630923	-0.127556816316485	4.91878139491331	0.09752649963827	0.207597764166322
NRDC	-0.0765051426614506	7.7748875876317	0.0975325691281713	0.207597764166322
ABHD17B	0.250492022316961	3.73487902208774	0.0975859986152409	0.207672758194247
NF1	0.151013494768963	6.70899065244605	0.0976289730187057	0.207722673300775
SMYD3	-0.194942199259951	3.82313629259712	0.0976458549249679	0.207722673300775
KCTD20	-0.121129523175788	5.94369552740361	0.0977164855961239	0.207834187496937
BMS1P17	-0.425527106201895	3.42624309887397	0.0977874517973335	0.20792735588857
BMS1P18	-0.425527074145462	3.42624309887397	0.0977967271015372	0.20792735588857
TNK2	-0.165340384139974	4.94572569137974	0.0978390622576059	0.207978621260208
PTER	-0.147324561735008	4.9776289168962	0.0979012868753314	0.208072139126286
ATG13	-0.134884494777086	5.85390417717746	0.0979340817132006	0.208103085941679
SNHG3	0.102339288324583	5.77196942516677	0.0979823277893875	0.208166847926336
IRF2	-0.250085029862297	3.68789283965572	0.0980152608058341	0.208198059106083
PRKRIP1	-0.146655752059769	4.5867409056864	0.0981431114135196	0.208430839330573
TRIM44	0.0879100176700249	7.73152128102426	0.0981745730477326	0.208458865524423
PCTP	-0.202370694734611	4.03906964243011	0.0982694658334832	0.208621542700436
C12orf4	0.158138251090494	4.79304379464477	0.0983144118497773	0.208678144400504
NAGK	-0.131929729938292	5.32110377400126	0.0983377987116558	0.208688972981801
SERF1A	0.101612786179573	6.11633309755492	0.0983959582785364	0.208773577213783
ISG15	-0.314426855478724	6.76259783328611	0.0984329307848312	0.208800333755037
GBE1	-0.139266863548538	4.65683082154953	0.0984451586730791	0.208800333755037
BOP1	0.116287756340899	7.72139899589581	0.0985223302565872	0.208925186774141
MSANTD4	0.129326087377839	5.06424364602422	0.0986650659884812	0.209189002066977
SDF2	-0.137687406454448	5.29058089813824	0.0987313212630849	0.209290596132167
ELP2	-0.132179991320721	5.28480707673703	0.0988425944515229	0.209487563690851
SGSH	-0.190560533319439	3.99038634466756	0.0989755718639017	0.209730449625457
CORO7	-0.222638614213002	3.92458738792275	0.0990484346341742	0.209830635601457
NSMF	0.116260735351547	6.1397262479087	0.0990696783753367	0.209830635601457
MTRF1L	0.117599016523004	5.39716236861732	0.0990780071196223	0.209830635601457
FBXL17	-0.199237706995991	4.40049198722068	0.0991693465240412	0.209985111665841
CMPK1	-0.0882992981810753	7.57569833040183	0.0992550004845964	0.210127494069875
MBD4	0.130219529305593	5.54644524773012	0.0993927899492583	0.210380176500535
ITGA1	0.589687362230859	2.82739568584524	0.0994217229770821	0.210402396502399
ARID5A	0.300235074775209	3.3202815450119	0.0995955927286457	0.210731275456439
FAM107B	0.0863387307625139	6.75219681889359	0.0996536729440847	0.21081508235604
TOP2B	-0.0847844143872741	7.17824283057613	0.0996878682907691	0.210848339659479
RAB27A	0.294614801634805	3.72766348082868	0.0997351419486288	0.210909241256198
SFXN1	0.0739846883104719	6.91939479813665	0.0997536727476127	0.210909349216099
SIMC1	0.122995668742153	4.7606527721143	0.0998316740509827	0.211035172428943
JADE1	0.126892792842341	5.23101030940631	0.0998938305780967	0.211086384910098
U2AF1L5	-0.0948697356876485	7.48719014744008	0.0998947690611992	0.211086384910098
FAM120AOS	-0.127542947196693	5.70001854105043	0.0999113862511478	0.211086384910098
NFRKB	0.0936434133762277	5.86807378561459	0.100027737106865	0.211293089691034
CEMIP	0.647063272087486	3.61979078396452	0.100192721065812	0.211577151548611
ERI2	0.157979615348253	4.56379547125452	0.100199290644024	0.211577151548611
GOT1	-0.112938911280208	5.53354601603568	0.100400068962049	0.211961891798717
C5orf22	-0.174044046025282	4.94866774545935	0.100438590247551	0.212004000461495
SENP2	-0.0994144376472971	6.25657625388072	0.100598165286817	0.212301564426487
GPRC5B	-0.127947440427954	7.16799110317429	0.100623545652475	0.212315867356573
WDR60	0.148958087251314	4.31849222352128	0.100672498495146	0.212379893775434
CTBP2	0.527044168651241	5.29981048046834	0.100721889223796	0.212426553705232
NUP155	-0.110838296957743	6.33288131693057	0.100734898373038	0.212426553705232
TNPO1	0.0830006211615841	8.39364192328173	0.100750454324579	0.212426553705232
TRMT13	0.181316961744371	4.22957984750729	0.100796747731404	0.212484906143058
ZNF641	-0.161714969004569	4.37681090083805	0.100911573533507	0.212687680284009
HPS6	-0.160071003064335	4.85978892773436	0.101018322419817	0.212873359264655
MECOM	-0.144179540297359	6.29782315641722	0.101051263682369	0.212903465461856
AURKAIP1	-0.134519225440694	7.5026643213847	0.101159171703792	0.213091477787999
SUSD1	-0.122425977554369	5.24124904244724	0.101221845816689	0.213184153221234
LOC727896	-0.182397579420942	3.5851256590433	0.101309291354396	0.213288312692168
ACTR3	-0.0653150050544137	8.57219351561363	0.101325096261152	0.213288312692168
EMC3	-0.114376763389362	5.27496179079567	0.101327366285546	0.213288312692168
ING3	0.196339309137613	4.0741053948043	0.101420963511838	0.213445962854621
DVL1	0.136549803126579	6.77168090073792	0.101499359612994	0.21354356025445
MTMR1	0.0941418468897676	5.9336425764727	0.101507222824314	0.21354356025445
POLM	-0.251703373386946	4.24172441710671	0.101523469547065	0.21354356025445
EML4	-0.0932245280874412	7.34054256346558	0.101543521624992	0.213546381482594
MPP7	-0.190069598721199	4.50199399950703	0.10168699003426	0.213767241996561
CARD8	-0.253185333469391	3.9371424283001	0.101701264921775	0.213767241996561
ZP3	-0.24854320740257	3.22341641825502	0.101704733553082	0.213767241996561
MAP3K8	0.391121175547336	4.06220062807838	0.101747366735096	0.213810808358091
HSPA9	-0.0447194137399886	10.0557914221078	0.10176292920364	0.213810808358091
ACP2	-0.197621043239181	4.92810174182586	0.101883549831047	0.214024839724229
IRX5	0.23955878286952	3.23335744389051	0.1019040878214	0.214028589309097
ARMC1	-0.116832438483578	5.44386493382597	0.102098354416926	0.214397151602644
SPECC1	-0.100187425093169	5.72229009643763	0.102120325733393	0.214403840617221
LAGE3	-0.25717771761359	4.18932365818933	0.102231911432098	0.214598639907032
WHAMM	0.206450775669996	4.32322928529175	0.102479797137634	0.215079427129793
NAPEPLD	-0.152471991312103	4.86210035111418	0.102748274675738	0.215603246713402
MTOR	-0.097534213104919	6.39735745085385	0.102786822887608	0.215644487061815
SUCLA2	-0.103087074576032	5.64218427697196	0.102897602421012	0.215837224118915
CLK2	0.135556130213134	4.88144452220198	0.102979561847183	0.215969448614829
FAM98A	-0.0914095879768035	6.12190969094513	0.103028719488636	0.21601434795045
MPRIP	0.0826974265593019	7.91769242506013	0.103047630259555	0.21601434795045
SAPCD2	-0.100900716469913	6.84940887437049	0.103063823397894	0.21601434795045
SUGP2	-0.0815098712754125	6.2571870762237	0.103076679132406	0.21601434795045
TBRG1	0.108852577202954	5.24861718615331	0.10311615959728	0.216057413160227
FKBP1A-SDCBP2	-0.340022300999392	3.31474846553029	0.103187084232719	0.216166334865644
SSBP4	0.157009335150987	5.22238602158988	0.103213108717453	0.216181172654119
SNRNP70	-0.150131284971713	7.4391557777248	0.103246902872885	0.216212275685915
BRD8	-0.110827826062071	6.18065003268161	0.103337343892032	0.216361971352001
SNX7	-0.146598072007848	4.86678541513608	0.103374227033426	0.216399496172503
EPS8L1	-0.144130890223447	4.31144492366213	0.103459938110276	0.216539202943806
SRRM1	0.0972224156124885	6.32517578245923	0.103519789566778	0.216624744834184
NEDD4	0.148358783682115	6.84257257709936	0.103596538044358	0.216712139039063
PSMC5	-0.0852931411806325	7.26578364723858	0.103601358020811	0.216712139039063
VPS4A	0.0928668735043531	6.93667828611062	0.103618517719808	0.216712139039063
SH3D19	-0.109344960587536	5.80955844528538	0.103693096085939	0.216790131408131
NR3C1	0.156986192832828	6.64985361821798	0.103693798944799	0.216790131408131
CACYBP	-0.0640576422419097	7.62639715441171	0.103736505468472	0.216821877194625
AP5B1	-0.112044257750662	5.52608220410126	0.103746979002878	0.216821877194625
WDR45B	0.0819685214938011	6.90252392789761	0.103821208507613	0.216937285371181
ZNF385C	-0.823104906534863	1.57280019070098	0.103840575018912	0.216938034539784
STX10	-0.195554326222012	4.47219270489342	0.10388754973866	0.21699645043326
TRIP10	0.120531520525914	6.22748832822037	0.104075585082243	0.21734943321933
LDLRAD3	0.175138034036317	4.55037730685698	0.104183678324941	0.217535367859961
HIPK2	-0.1610568789534	5.66628496859389	0.104207837859168	0.217546013076035
DLC1	0.192504338194561	5.4820586385178	0.104263962594819	0.217623373279932
POP5	-0.175328846271683	4.22233200264925	0.104304046848463	0.217667231062626
SH3TC1	0.180788977611761	4.0425975120457	0.104393994108243	0.217815110558936
WIPI1	-0.302247631026404	3.27383439331282	0.104476328544301	0.2179416883501
JMJD4	-0.120902388278525	5.41606709189026	0.104492851892732	0.2179416883501
PPP1R14A	-0.371853378680322	1.39870203760099	0.104641484504411	0.218211814845395
NFATC3	-0.0943770210912515	6.04486718104443	0.104981091045286	0.218880013171327
NBPF8	0.129708091367017	6.84655418886866	0.105037829353578	0.218958309847011
RB1CC1	0.129435414319873	5.70178396255298	0.105102022254155	0.219052114679816
CCNA2	-0.071114573708731	6.53436677826826	0.105166873713297	0.219131986424875
KIF14	0.254898698280807	5.65892223078822	0.105178745433757	0.219131986424875
COX5A	-0.0867073254457752	6.81657689602866	0.105200960059023	0.219138265587448
RTF1	-0.0937038487302912	6.17502870865554	0.10527673474239	0.219256090075711
OMA1	-0.346424098305219	3.2773545358134	0.105344013749149	0.219356181156547
ZACN	-0.171182754660565	4.41457137839752	0.10536369163127	0.219357134729603
RACK1	-0.0698218507138025	10.3979366326189	0.105452909122057	0.219502836368782
USP12	-0.101242463834617	6.25567764531166	0.105661307580525	0.219896517763773
EIF2S1	0.073243250898722	7.52153485237881	0.105753483702783	0.220048224156767
COMMD10	-0.116345436875412	5.2268990904115	0.105800198474908	0.22008875209735
PRICKLE3	-0.196093509043434	5.58097131680334	0.105811529199874	0.22008875209735
CAMK2D	-0.113931397234124	5.75759503185685	0.105851824576351	0.220096976804687
CTXN1	-0.304872720021795	3.64744979149214	0.10585405289415	0.220096976804687
TMEM179B	-0.155035983926902	5.24905127342348	0.105903270827278	0.220122591939799
LIMS1	-0.0747908687307807	6.75723435368324	0.105904946319236	0.220122591939799
VLDLR	0.191704695054021	4.29776874466992	0.106009293142997	0.220299355906961
ZDHHC24	-0.199256072713596	3.86019093979191	0.106153907186069	0.220556872059637
RAMP1	-0.621193639271262	1.78253672139471	0.106171861482138	0.220556872059637
FRG1BP	-0.187740863586338	3.70284554131316	0.106568376026647	0.221340286731961
NPNT	-0.0913144571193013	6.41674715490892	0.106645859692888	0.221410722689293
C14orf119	-0.123339722613055	5.28839017847929	0.106654655197694	0.221410722689293
SF3B5	-0.105552800543693	5.61929758241005	0.106660488333105	0.221410722689293
LOC100419583	-0.242374047213494	4.05019078573052	0.10669942124907	0.221451262905189
DPY19L1	0.0932825473478955	6.96445569203766	0.106725388288866	0.221464883007422
LRRC45	-0.180792323797537	5.08932933123684	0.106851713297471	0.221686712209424
C14orf142	-0.195026293820443	3.53869226392002	0.10694249106867	0.221834723839827
TUBB4B	-0.0882758642507276	9.27138020575102	0.107004400290743	0.22192280947088
SETD1B	0.173240626753477	4.88688686305674	0.10705798388219	0.2219935992092
CALCOCO2	-0.110263507887684	6.26799092874704	0.107114278438861	0.222063647896404
GLCE	-0.185366361450301	4.51793576751406	0.107130679516131	0.222063647896404
HMOX1	0.119079283070984	4.60691873200218	0.107276596025429	0.222304271626986
TUBGCP4	-0.155419533653424	5.34613713250298	0.107289179080894	0.222304271626986
NDUFAF1	-0.132362092241767	4.10303813947333	0.107305198667578	0.222304271626986
APOBEC3A_B	-0.255276542093658	3.89598357359955	0.107364769113248	0.222387315769419
RNF168	-0.170676329622139	5.19883541322833	0.107397646928582	0.222415050697861
METTL23	-0.167607611081846	4.65733291362277	0.10753989751744	0.222669239906847
FAM76B	0.14168755892658	4.93005850276204	0.10755980874315	0.222670070231376
CCNI	0.0899206792351423	6.35265152716829	0.107582676871993	0.222677020518691
WDHD1	0.117231007289693	5.65594306223931	0.107613975811001	0.222701415399992
G3BP2	-0.07667459250086	7.34766151504245	0.107641177150214	0.222717323208011
UCHL3	0.10887588841499	5.29807435715427	0.107858084204411	0.223125668846283
MED19	-0.233414761824536	4.20374248402164	0.107936974861443	0.223248404148904
NAGPA	-0.247225059178002	3.78303657694963	0.10802501521093	0.223349805774032
LYPLAL1	-0.209254895642222	3.96530821944297	0.108025140442711	0.223349805774032
KATNBL1	0.143610857315167	4.50867295874999	0.108206969683452	0.223664948229517
GSTO1	-0.113624071751458	6.18355427101959	0.10821675669179	0.223664948229517
ATRIP	0.158525078295346	4.27783948343722	0.108410300385099	0.22400128669571
ARHGEF3	0.147369053895908	4.54139218515785	0.108418742460974	0.22400128669571
ZMYM6NB	-0.298454866155404	3.81575991998221	0.108740954709269	0.224626337755093
ST5	-0.234526078537788	4.52535188125966	0.108805897252532	0.224719816384934
UBE2A	-0.122549204967499	6.01435936607465	0.108829706594059	0.224728323024786
OSGEP	-0.134474887157139	4.74112756189017	0.108970472715791	0.224978293253496
SCNM1	0.14631657055407	4.57885832500306	0.108992793920587	0.224983678244829
SDR39U1	-0.149272260583181	4.93448686989827	0.109172246925571	0.225313355182918
TPM4	-0.057874265610946	8.45116952670314	0.109200526680102	0.22533097288013
PITX2	0.156826182658778	3.42713417760284	0.109245834822348	0.225383715261653
FOXM1	-0.087888196477046	7.03442586472761	0.109569780544582	0.226011188388815
FAM208A	0.114853156128675	6.88371821263164	0.109657068715949	0.226095868620394
POLR2C	-0.0684510981905004	6.97170456076422	0.10966117643887	0.226095868620394
SLC9A7	-0.149497798427401	6.18498577041795	0.109670264495093	0.226095868620394
PATJ	-0.110708727457362	6.1489266144365	0.109862817128586	0.226451929183411
DKK1	0.078138819276004	9.58141008459593	0.109904035329652	0.226495983246174
ELMOD3	-0.212447179130914	3.36770434190642	0.110005268915794	0.22663654661226
PIGM	-0.159504706800814	4.65921533256941	0.110011957262063	0.22663654661226
MYBL2	-0.053218518714178	8.26870353216532	0.110038298208941	0.226649900281293
RANBP10	-0.13451443655035	4.91994711201566	0.110104840711611	0.226704697063396
TRPS1	1.91642094645164	3.76011675075819	0.110116468174818	0.226704697063396
LOC100128531	-1.20627422896473	0.665399230034375	0.110124493167394	0.226704697063396
HEBP2	-0.142949719803141	4.99445153441837	0.110159638440315	0.226736150319082
HIST1H2BG	1.01483680547716	0.783287650866935	0.110209375898017	0.22679762119078
CRACR2B	-0.265701391907455	3.80919570497828	0.110313511093714	0.226934945061515
USP3	0.119909742802744	5.45546413919791	0.110349579647141	0.226934945061515
AKIP1	-0.164087902943558	4.09227803451882	0.110350446756315	0.226934945061515
ITPA	-0.123294932869596	5.46856664289903	0.110355642258075	0.226934945061515
STX12	-0.158784558384399	4.85196173504363	0.110477415752899	0.227104420400657
PCM1	0.128224306246113	7.07899533493917	0.110488952289642	0.227104420400657
PDSS2	-0.148075265669739	4.41869258685476	0.110497752254871	0.227104420400657
EAPP	0.174173092510765	4.19722664314224	0.110657047764112	0.227390868947031
HAUS2	0.108552215935544	5.23203057696366	0.110692696368982	0.227423176176271
SLK	0.129434459215011	6.98274287966033	0.110717904071487	0.227434024328272
MMP3	0.75342938411848	2.41410635974043	0.110980342527172	0.227869523499855
MARS2	0.116331961086852	5.64061315869766	0.110983778704568	0.227869523499855
PFN1	0.0838120544824718	9.13362072662808	0.110989808213063	0.227869523499855
CKLF	-0.116358475553322	5.58596148345589	0.111072410147517	0.227998096585182
FAM174A	0.327717149259255	3.29181098883736	0.11115269653474	0.228121871165436
MYPOP	-0.232742162766469	3.16334045649296	0.111208057258532	0.228194454780947
HERC4	0.10239383480198	6.39662809870783	0.111253223886818	0.228246098188073
TSC2	-0.100330122443882	5.96018394911197	0.111352156327548	0.228408008656777
C11orf1	-0.215968635162155	3.30082468104118	0.111431207085647	0.228529086517248
COX6A1	-0.11378451610887	6.9851240451874	0.11147536356322	0.228578570669606
IGDCC3	-0.163481367798324	3.69007853825104	0.111576989164228	0.228745855457398
PPP2R3A	0.345394810893254	5.66005608878127	0.111760923993862	0.229081793380379
FAM83D	-0.0845542361121361	6.57636160967817	0.111811903856478	0.229145135340992
TAB3	0.134480651191738	5.7278610701323	0.111883711746241	0.229251131447012
PCNP	-0.0685936206953251	8.08616131859684	0.111946815894199	0.22933925862511
RHEBL1	0.727674372046445	0.692864759573654	0.112106752845989	0.229625694585657
GPD1L	-0.178892285279677	4.02108563373644	0.112141392189268	0.229653479144398
NAALAD2	-0.145287285264406	5.01892346865594	0.112160561881265	0.229653479144398
PPP2R1B	-0.0899998666143635	6.37449616600924	0.112254294829067	0.229804173432133
SLC25A17	0.117551559278338	5.29577266557277	0.112322498992545	0.229874649909425
RUSC1	-0.0999904236910443	5.76023649315617	0.112329003990613	0.229874649909425
ZNF613	0.469188344182996	2.27540721515378	0.112387408880671	0.229952939683597
C1orf112	-0.135287176626194	4.87669842239771	0.112450420896813	0.230040626222499
IGFBP6	-0.252739272757192	3.04271581419708	0.112495601984193	0.230091811011755
CCNE1	0.127049063939211	4.86420936483059	0.112594716293894	0.230253269496903
ADIPOR2	-0.0865544516206586	6.91311994662061	0.11273757953131	0.23050411952541
FAM21C	-0.10170859065909	5.85723106737192	0.112976508933929	0.230951262128412
DOCK5	0.138992237545473	6.3497046713548	0.113196863440243	0.231331587352706
ANP32B	-0.0789907974223442	7.7803672752467	0.113203094310424	0.231331587352706
LOC100190986	-0.228005586680816	4.0983668853619	0.11323424528058	0.231353820513294
BORCS5	-0.246667963232287	2.51007909551083	0.113424738737666	0.231701547022191
POLQ	0.173423704952671	5.45101627491924	0.113448978702308	0.231709590896463
PEX19	-0.128370526830293	5.71489108358806	0.113507155621103	0.23178693274354
SFMBT1	-0.141214116164258	5.67430645692397	0.113708554760208	0.232156661087344
DDX58	0.240821127615194	6.91203658041441	0.113817092990548	0.232336698676645
FNBP1L	-0.103260815873843	7.11763277391943	0.113871280428499	0.232405744551226
LOC100131315	0.575548406760344	1.25733023450732	0.113975459337765	0.232576777654552
SEH1L	0.06223042654232	7.54074779474269	0.114189698395569	0.232972296708729
HDHD2	-0.195832407577505	4.18458114716081	0.114330399244641	0.233217666948898
AAAS	-0.127533080153393	5.37218426318196	0.114449706802962	0.233413697124571
SZT2	-0.0957018063745664	6.15701547292301	0.114467402331221	0.233413697124571
ARMC6	0.13491736740283	6.12843033214612	0.114521718665543	0.233482739394399
RPL37A	-0.0823936667994426	9.2596910893504	0.114600669193216	0.233601971334554
UBE2E3	0.0966802463858675	5.91373952170952	0.114674201822187	0.233710118820824
ATP5H	-0.123887496125579	6.35874386453996	0.114707896578513	0.233737051178462
CDC42SE2	-0.0925911121609471	6.800971084905	0.114926008711395	0.234139688936656
C1orf216	-0.15648900340434	4.48081742347998	0.115090955238856	0.234433887585413
TMEM5	0.173623678845316	4.64892985289968	0.115114424159355	0.234439850630035
CEP120	0.194355086782685	4.77359335238173	0.115182133576792	0.234535894828176
OXA1L	-0.0939413200807257	6.34321391797583	0.115228918164012	0.234554860158278
MRPL45	-0.094247562632653	6.52202180228975	0.115232550679704	0.234554860158278
PREP	-0.10127603902272	6.36898899841305	0.115315527263492	0.234681903113095
EXOSC5	-0.137217502229432	5.56776274669355	0.115394129356936	0.234799999705957
RPS19BP1	0.155830078965149	6.34847598010057	0.115434488302257	0.234807220154954
DPY30	-0.145107937309951	5.86991799499934	0.115438825224695	0.234807220154954
BCLAF1	0.102658707737869	8.08507650631807	0.115474094626954	0.234837106553354
GMPPB	-0.141872577838811	5.08156724353094	0.115520420926399	0.234889464463387
COX20	0.07522240603499	5.97911756621253	0.115626709767354	0.235063704769293
CDC16	-0.114391002531332	5.29943857153725	0.11589620740759	0.235569619793914
IKBKE	-0.157448827933539	4.88292496628634	0.115997032827822	0.235732574014234
DCTN6	0.164758746737457	5.19485879023961	0.116141022420584	0.235945004527619
RAP1GAP	-0.319453110161951	4.32329316800552	0.116142955386573	0.235945004527619
CEMP1	-0.363621067409132	2.49633806881963	0.116163583671313	0.235945004527619
C2orf42	0.249180826162116	3.28723310872383	0.116370141374585	0.236322495286145
IRGQ	0.16022664527207	4.83074647858724	0.116770694364695	0.23709374395735
MAGEF1	-0.102006207555643	5.95448498213768	0.116800435980739	0.237111948745674
RAB3GAP2	0.130152331718056	6.23890210599367	0.117057702019041	0.237591953253302
TXN	-0.0794836292895122	7.86559294781777	0.11730909242381	0.238059863412686
PUS7	0.104724012276885	5.78166442596203	0.117384291447311	0.238084688326133
PRKCA	-0.174288967317366	5.24103283875909	0.117402634932231	0.238084688326133
PEX10	-0.118470208136206	5.43310166744716	0.117403733686903	0.238084688326133
MTFP1	-0.183664512235839	4.8091797829424	0.117404768763644	0.238084688326133
ORC1	0.107828978875372	5.11448135700313	0.117530683548065	0.238297688991662
COQ9	-0.112188919242278	5.5840259726655	0.117640827945889	0.238478644644127
RNF19A	0.132631050648783	5.02600364532971	0.117699286876333	0.23855477910133
TTC39B	-0.473869866853021	2.17176360059518	0.117769279214893	0.238654258465834
TSR3	-0.115878316190667	6.23481586717371	0.117944108091993	0.238966111424449
BPGM	0.215899556797367	3.65059990205511	0.118002102576127	0.239041177973259
ANKRD49	-0.144583957674847	3.95199869745234	0.118056562508861	0.239095125179385
ANKRD37	0.276517662143338	2.15659634291521	0.118070632218612	0.239095125179385
MZT1	0.139655782823253	5.00958805128463	0.118176714369526	0.239267489994571
SRD5A1	-0.131214403413345	4.85293530887705	0.118207597308103	0.239284066400461
FAM172A	-0.157578695532884	4.0779205666345	0.118226833473425	0.239284066400461
NDUFAF3	-0.120847026283548	5.96151452297606	0.118276426325794	0.239341995329128
MPST	-0.12123399620846	5.47693940225126	0.118331096911647	0.239410177105589
C22orf29	0.12458961950716	5.99967327867132	0.118438609999003	0.239544507557667
POLH	-0.168470807744044	4.64669008509537	0.118472191750245	0.239544507557667
RPL14	-0.0869857533833483	9.28080558793538	0.11848015722086	0.239544507557667
INTS6L	1.39590271584519	2.15731051717635	0.118481446172175	0.239544507557667
SAC3D1	-0.185586601474615	4.45393524366935	0.118511370802312	0.239562570840734
YIF1B	-0.127345333977553	6.44404077643177	0.118615573925644	0.239730749993514
ATR	0.151600923642434	6.45363725455181	0.118640424461898	0.239738520606168
FAM193B	-0.143899205431715	5.347514919794	0.118761928424517	0.239903382653478
NECTIN4	1.39601319128222	3.48404323917174	0.118764050818553	0.239903382653478
FZR1	-0.113167574948645	5.12132349694793	0.118854640843188	0.240043888859194
NR4A2	0.739329475944588	1.67321082446525	0.11896134258876	0.240178599019641
INPP5K	-0.20464707401449	3.4885228264289	0.118963429445197	0.240178599019641
MLLT10	0.117442304813598	5.10499025448089	0.118988546301636	0.2401868197631
TNFAIP8L2-SCNM1	0.14221300288423	4.56709162610901	0.119058444637127	0.240285416205752
GSTM1	-0.802794921979159	1.67627197214912	0.119143329169587	0.240414217788631
C8orf33	0.0880184181797815	6.43863267825158	0.11922575176906	0.240538006883556
CUL5	0.105621397452423	6.05510185820163	0.119359802408465	0.24076589340541
TRRAP	-0.0924724166372726	7.12110677071662	0.119406813373633	0.24081815886787
CLDN4	-0.0723613145273246	8.47556241688513	0.119651072808719	0.241268143810232
UFSP2	-0.166474953450096	4.15242834075528	0.119710638417094	0.241345613187475
KBTBD6	0.136453049203541	4.59814488721608	0.119816697127983	0.241488936363235
TMEM177	-0.175568755856342	4.68115567300036	0.119824046843512	0.241488936363235
NME1	-0.102258309370731	7.97514471274974	0.119925924332582	0.241651584464647
EHF	0.444083209707153	8.42903303075796	0.119962179810585	0.241681969669586
UNC50	-0.105164807408579	4.89731959164626	0.119989309426972	0.241693961964353
PYM1	-0.159567917217049	4.4500769673664	0.120054682527741	0.241782970123365
DDX51	0.12266673431713	5.40243284459959	0.120106036952174	0.241825542469779
ACOT7	-0.0970653820126183	6.197616611303	0.120125027966951	0.241825542469779
TMEM57	-0.235458169800432	3.95404183586169	0.120139387172842	0.241825542469779
VHL	-0.100471981507666	6.03074194123251	0.120253919739631	0.242013399045742
KCTD5	0.133148555616055	5.57505219532168	0.120282934670551	0.242029113786142
PTCD1	-0.0803046579663672	7.25691527560909	0.120651569559695	0.242703628181774
C18orf21	0.21251769528474	3.42530961455833	0.120660683983474	0.242703628181774
ERVMER34-1	0.110022331041449	5.28762122194601	0.120726551165458	0.242793326599361
UBE2E4P	0.178751995513116	3.71436555558635	0.120790181644373	0.242878495966743
LPP	0.148121392766076	7.201855783261	0.120826761644055	0.24288053377345
RFC3	0.0981473932826874	6.10265628832628	0.12083375718616	0.24288053377345
USP9X	0.108897314742317	7.97146922656941	0.120938747576738	0.24304876317896
URB1	0.104780329279385	6.45456391714124	0.120995041933263	0.243106446533659
PFKM	-0.0826745707382897	6.39500357681437	0.121010051937065	0.243106446533659
MCAM	-0.266370212897581	5.08345961450531	0.121034282243396	0.243112330736339
GBA2	-0.102294722239742	5.75990615476844	0.121077552752046	0.243156450740648
PSMD5	-0.0803841108590903	5.91282399211519	0.121183222919988	0.243283215366975
KIAA0556	-0.171004329281565	4.57354696482083	0.121205709111934	0.243283215366975
TROVE2	0.145356702514545	4.82493422073619	0.121225314192514	0.243283215366975
REEP5	-0.0985682779797728	7.5648677660203	0.121225939349162	0.243283215366975
NME3	0.516533331951808	3.86782577139185	0.121448761856215	0.243687538513535
RBFOX2	-0.0968662426754951	6.79137610241998	0.121552888100066	0.243818267646863
CASP4	-0.160203592633002	5.22258854504855	0.121556640927946	0.243818267646863
LOC440895	0.257297334378884	3.92634138735362	0.121610235871884	0.243874693756482
LOC100288570	0.257296607904278	3.92634138735362	0.12163573502298	0.243874693756482
P2RX5	0.337577960650339	2.85396964235169	0.121648876855835	0.243874693756482
CTSZ	-0.107885223847743	7.35424061561215	0.12168215802304	0.243898572096409
DDX28	0.176643511393891	4.67630909550574	0.121711833304893	0.243915215717076
BARD1	-0.144806575415664	5.00145924217034	0.121837241705683	0.244120854764299
RAB40C	-0.114828166737405	5.0512650232568	0.121857225058461	0.244120854764299
RTN4	0.0499690500476002	9.03735094390251	0.122027288017852	0.244418644813574
C16orf13	-0.129895828861133	5.59313947252682	0.122325793908017	0.244973554285348
TMEM147	-0.104793214272232	6.62496254552385	0.12244624329366	0.245171749949218
CDK12	0.0882727955120284	7.68801278565784	0.122606619875781	0.245449807514873
BCKDK	-0.143380555894569	5.348720889117	0.122658603054321	0.245479660716158
IL4I1	0.336538427368048	3.0132452656427	0.122681828797019	0.245479660716158
LOC285074	-0.084026225575824	5.35123629303838	0.122686058418029	0.245479660716158
PRKAB2	-0.0967156227539068	5.41238485426005	0.122733483368455	0.245531506693108
ORMDL2	-0.160084767807022	5.11357096683216	0.122778940650308	0.245558990889016
TMEM258	-0.136069774283288	5.65362977268155	0.122790253307948	0.245558990889016
SP140L	-0.191001654872341	5.25106341137309	0.122873356549381	0.245682133549069
PRRC2B	-0.0985048354522482	7.56324649590718	0.122960671960794	0.245813653720185
C1orf109	0.126311059426385	5.09354239154902	0.123049178167694	0.245906807699322
TIMP3	-0.134598600737403	4.81472109046664	0.123050361760346	0.245906807699322
NECAP1	0.143477402890933	5.26258289737078	0.123096349287908	0.245926988536497
