gene	logFC_DE_Calu3_S2.24h_mock.24h	logCPM	PValue	FDR
PARVB	-0.805076391209409	4.50423622244429	2.75006126737755e-05	7.25866078736817e-05
WAPL	0.254676801156682	6.74439003016764	2.75627829525939e-05	7.27338825058854e-05
ZNF622	0.433547874210506	5.55000240049957	2.76908113471048e-05	7.30548381656281e-05
GPATCH1	0.480404852066123	4.82092763988594	2.81060248854304e-05	7.41331319661238e-05
MRPL37	-0.268913996121752	6.97316348294126	2.81681011972554e-05	7.42796993910065e-05
LSG1	0.209785313314199	6.85708311388947	2.82253868329554e-05	7.4413568936133e-05
PCSK5	-0.360943560695945	5.4198845976503	2.82631277551776e-05	7.44958607551599e-05
GIT1	-0.367942674328386	5.68363934442279	2.82983364581848e-05	7.45714416987446e-05
FAM73A	-0.651106127235552	5.03745650386846	2.86019432862527e-05	7.53541040457069e-05
GLTP	-0.438741850491351	4.52201486071832	2.86706261691317e-05	7.55176220789985e-05
C6orf89	-0.217164632649702	6.33822062383481	2.87435799089811e-05	7.56923113754501e-05
PPP1R8	0.351000245271241	5.70121025745246	2.8815195173176e-05	7.58633961964146e-05
DHTKD1	-0.433356573148045	5.05687126424105	2.88884481802602e-05	7.60387128877559e-05
ASRGL1	-0.538346368528016	4.36425387448531	2.90901511033961e-05	7.65519701505787e-05
METRN	-0.743230444052677	4.3462440931945	2.9103617690737e-05	7.65697530438868e-05
PPP2R5E	-0.290588440771687	6.2508100563914	2.93178400354353e-05	7.71155815451539e-05
SLC35E2B	-0.298785667704256	5.95567083301889	2.93489832146126e-05	7.71797109281968e-05
SLC35A1	-0.560993283941157	4.09375065575941	2.9455787077282e-05	7.74427316086199e-05
SMIM20	-0.612108804871544	5.04481458879973	2.98504409432365e-05	7.84622483844216e-05
SLC29A1	-0.228776847054082	6.80664088969664	3.00508909843252e-05	7.89709460750872e-05
LDAH	-0.604665080375629	4.54530026921044	3.01822282667475e-05	7.9285090128166e-05
U2SURP	0.221934359823689	8.11031722498092	3.01897647906357e-05	7.9285090128166e-05
C17orf49	-0.553261709297935	4.17665474548736	3.01912732583028e-05	7.9285090128166e-05
TMEM261	-0.52600729164634	4.41026310853018	3.02205808864741e-05	7.93437979427948e-05
RAB11FIP4	-0.40726887541238	5.53533357439924	3.06436056700686e-05	8.0435941010233e-05
MCRS1	-0.37416051669185	6.33920889319948	3.06605767975228e-05	8.04619827523862e-05
TCF7	-0.520905307678692	5.58290352467265	3.07183098317279e-05	8.05949586458644e-05
ADNP	0.265847500305333	7.4325898069022	3.0839304673834e-05	8.08806769317376e-05
KCTD3	-0.291418240849374	6.24901959218196	3.08413831601614e-05	8.08806769317376e-05
TMF1	0.373856752355573	5.93572962912905	3.09780139526436e-05	8.12203246592054e-05
ISG20L2	0.38726848923281	6.24468075145497	3.09914611502131e-05	8.1236919179463e-05
TRAPPC9	-0.325723644852443	5.09503787165352	3.1062621754243e-05	8.14047536351724e-05
NBPF11	0.361338113769894	6.60792498933322	3.1097734361477e-05	8.14780629631628e-05
DPY30	-0.421668483964914	5.86991799499934	3.15886291641819e-05	8.27452432065201e-05
OGDH	0.24387322090856	7.0686052467895	3.16141157951336e-05	8.27930021959294e-05
RC3H2	0.45517163220868	5.14798565538909	3.16424910976665e-05	8.28445109818244e-05
NUDT16L1	-0.584569379358776	4.91823484002513	3.16483017507013e-05	8.28445109818244e-05
HIST2H3A	2.12038585668475	1.69141607453753	3.17184209357096e-05	8.29899904033136e-05
HIST2H3C	2.12038585668475	1.69141607453753	3.17184209357096e-05	8.29899904033136e-05
F12	-0.779923024198983	3.33456926259743	3.18683397370438e-05	8.33631357824619e-05
TMEM55B	0.4058240764385	4.74751212358843	3.21513922694859e-05	8.40842896360317e-05
ESCO1	0.391834153097412	5.33677053965835	3.22483168215444e-05	8.43184512907872e-05
SRM	0.362143077362282	6.55226953959475	3.23166094678941e-05	8.4477660068043e-05
DHRS13	-0.489298801673744	4.74334630451863	3.27041137185264e-05	8.5471044165226e-05
DUS3L	0.594682698934481	5.49228725103336	3.2780270488198e-05	8.56504640755046e-05
MRPL11	-0.321009139536262	6.337283277096	3.28257880351858e-05	8.57497639838808e-05
CCDC59	0.409305787482925	5.2372434925786	3.29189035490566e-05	8.59733286511175e-05
ORMDL3	0.194530568827614	9.19424366625119	3.31839376860614e-05	8.66456830956347e-05
OSBPL10	-0.315664444624824	6.1348746051539	3.31950565497271e-05	8.66548903023869e-05
MAP3K15	-0.658766513999625	3.84943820413807	3.32841718088384e-05	8.68676544372908e-05
HCFC1	0.263595637864209	7.21950797467908	3.35577511196641e-05	8.75616400385749e-05
TVP23B	0.366946177209125	5.53709696097946	3.35819873010657e-05	8.76048505296143e-05
TXLNG	0.338189551548064	6.00357280693444	3.39038827015654e-05	8.84243631793798e-05
LRRC8A	0.343965067423884	5.88476467171435	3.40367763100911e-05	8.87506803808704e-05
RNF219	0.597085543378943	4.61298108973085	3.41554532139424e-05	8.90397870102157e-05
C21orf33	-0.391258947346971	5.46322865622895	3.42710224549038e-05	8.9320662086736e-05
STX12	0.481593292375893	4.85196173504363	3.43192145913502e-05	8.94258438655434e-05
COL7A1	0.640214608474546	5.25381103489358	3.45489272567807e-05	9.00038591147314e-05
GPR89A	0.411197922619927	5.85801770513087	3.46309688235361e-05	9.01969984443216e-05
DOHH	0.663849122400234	4.83142337644367	3.47556947235306e-05	9.05011964133366e-05
NICN1	-0.814068658240966	2.82052322678144	3.48424478190453e-05	9.07063998537327e-05
SNAPC4	0.499100024376978	5.16599243457046	3.49682082990062e-05	9.10130356480177e-05
NAPRT	-0.293148514427023	5.96734412864882	3.50553272920998e-05	9.12189809358721e-05
CRYL1	-1.27311146685558	2.37504664731547	3.52066513329236e-05	9.15918649789506e-05
CNOT3	0.331154913289312	6.06619825680367	3.5276051909894e-05	9.17514996462216e-05
FXYD6-FXYD2	-1.04406375728905	1.58586457845084	3.53213470959002e-05	9.18483787663496e-05
ZNF507	0.456563967375462	5.95756522819116	3.55747907840919e-05	9.24863524416495e-05
TES	-0.274472308124339	7.08347064741159	3.58518522871942e-05	9.3185422490036e-05
CLVS1	-0.688074376646574	4.30220156005724	3.58673335324906e-05	9.32044347919661e-05
VPS45	-0.415634965553492	4.41379012956757	3.59946382240219e-05	9.35139553951199e-05
SRSF4	0.274853092360392	6.36964394976605	3.61743852409361e-05	9.39595491021402e-05
GEMIN4	0.305761386567069	5.72848007187135	3.65152807997044e-05	9.48234129162745e-05
PPP1R21	-0.473392845659187	4.32136455464125	3.67562104232132e-05	9.54273497634514e-05
BIN1	-0.372463986398591	6.53782346304125	3.6816569794803e-05	9.55623177321098e-05
PEG10	-0.24312223128109	10.1148563438835	3.71028489618631e-05	9.62834959531023e-05
TALDO1	-0.196989162305205	7.63079072330686	3.72274759907402e-05	9.65849473703836e-05
TBC1D1	0.345733612933074	5.51559616110627	3.73576538919109e-05	9.68911447209987e-05
SYNM	0.831880299062738	4.42986950276305	3.73624750650237e-05	9.68911447209987e-05
ZNF621	0.398919372925236	5.46535239298835	3.74169857438115e-05	9.70104630381919e-05
CLSTN3	-0.372429379729385	5.25955744295737	3.7487872449333e-05	9.71690786860541e-05
EGLN2	0.313238483728823	6.71963603444714	3.74951916703218e-05	9.71690786860541e-05
CASC19	1.86248386881972	1.48551606528275	3.76270526344327e-05	9.74886610026744e-05
GPR89B	0.409975904171456	5.81478014961697	3.77478093478255e-05	9.77793345634889e-05
RPL23A	-0.193955070280005	9.07596365088589	3.77595776590579e-05	9.77876241939705e-05
CDK6	0.364469268136443	7.5399580735206	3.77864332437311e-05	9.78349733690342e-05
HSBP1	-0.236399442473014	6.86947380739393	3.8057162089773e-05	9.85135837901065e-05
TXNDC5	-0.220181203800481	7.82939254449936	3.83200080503326e-05	9.91714856867225e-05
SPIN1	-0.303773630108182	6.19005411518076	3.83826329962918e-05	9.931103840097e-05
CASP3	0.379618269250985	5.19401689574224	3.86646384904379e-05	0.00010001802336613
GTF2IP20	0.740581298736011	2.8786627459802	3.87449555981987e-05	0.000100203076873383
MARCKS	-0.252384117226132	7.74844770610114	3.91085341330137e-05	0.000101120457648411
ZBED1	0.307783234025268	6.23650561606592	3.92421610551174e-05	0.000101442986211111
NPIPA3	0.500630302495634	4.93235106195112	3.95766108228308e-05	0.00010228438843319
CHML	-0.422312363533052	6.13573466053827	3.96780180846629e-05	0.000102523255693968
MSH5-SAPCD1	-0.466231758410888	4.35624034212261	3.9875899752993e-05	0.000103011236731758
LMF2	0.246222299775551	6.383162367081	3.99412829249639e-05	0.000103156791586923
PROSC	-0.269297855514831	6.54241961403961	3.99940346253188e-05	0.000103269664520082
ARRB2	-0.646403929303041	3.79366029602221	4.03641738876131e-05	0.000104201835914799
CLNS1A	-0.277021993331573	7.04793735315963	4.03833710167112e-05	0.000104227818501521
PHF14	0.30201953235632	6.34150741454646	4.05579322625359e-05	0.000104654687070387
OCIAD2	-0.321697472937042	5.65193143321786	4.0590251235954e-05	0.000104700534984365
KLHL18	0.376038682902471	5.41653423893196	4.05940477793581e-05	0.000104700534984365
NPIPA2	0.503892056346341	4.92937726007291	4.06294321890074e-05	0.000104768122361758
ANKRD13C	0.335483802645265	5.36169897192287	4.07092125148849e-05	0.000104950133822539
LMBRD1	-0.375540302485723	5.51940893524724	4.08772313409926e-05	0.000105359494420675
GIPC1	-0.312462454355465	7.22313756013507	4.12070766183305e-05	0.00010618567745428
ZNF687	0.330913873474953	5.45987315556184	4.15659424344317e-05	0.000107086253048345
PRAF2	-0.782556726469353	2.68862135638925	4.17310107191608e-05	0.000107487254646306
BCL7C	-0.660481938823003	4.37285901390197	4.18190829185413e-05	0.000107689799943437
NUDCD2	-0.477794261435704	5.20365944055516	4.20129075793968e-05	0.000108164519333105
PARP6	0.410984740306907	5.16951629890165	4.21836826725093e-05	0.00010857969561149
PLEKHA2	-0.255362950586938	5.10651394388056	4.2280139334885e-05	0.000108803434098995
TSEN34	-0.382823384608521	5.86510115948541	4.24681244206614e-05	0.000109262557261724
ADGRL1	-0.370688600413383	4.57300120272322	4.31822340764142e-05	0.000111074788711768
EPDR1	-0.289509196472447	5.4231906475915	4.33042099094216e-05	0.00011136344021997
PPP2CA	0.167612019172731	8.49896180144872	4.36492375720452e-05	0.000112225444561782
ZNF451	0.421641388810175	5.69472724119314	4.37460009698959e-05	0.000112448898439059
VMA21	-0.335130267016579	6.11875888985644	4.37950267837598e-05	0.000112549570070491
CLASRP	0.416029621594481	5.20339858329393	4.40160806101252e-05	0.000113092194507735
LINC00152	-0.553615609563386	4.32122444865235	4.43601216230879e-05	0.000113950499231218
RECQL5	0.502762312820833	4.52436510760027	4.44085989657598e-05	0.000114049356434792
BCAS4	-0.679846164758875	3.37303901057727	4.4424471306801e-05	0.000114064452423964
EIF4EBP1	-0.245119941811397	6.19907649868655	4.44840918169791e-05	0.000114191844333599
PDCD5	0.331601358036204	6.83608881237124	4.46244411160812e-05	0.000114526365292969
WRB-SH3BGR	-1.33943876378951	2.11692549407947	4.4727443694852e-05	0.000114764908922964
DENR	-0.252797417419942	7.18886183585689	4.48943849794817e-05	0.000115167366997263
CCDC92	-0.534901173134164	4.26238405879816	4.50649685304515e-05	0.000115578985581583
NEURL1B	-2.89825304812364	3.64539596220944	4.52285727799164e-05	0.000115972523284023
RPS23	-0.201714630364752	9.83432909165716	4.55777851024431e-05	0.000116841702914237
FIBCD1	-1.23980236057147	1.90652233823609	4.60134515818092e-05	0.000117932073411899
PPP6C	0.411219175012752	5.69173665751971	4.61306388362779e-05	0.000118205878095743
RPS15A	-0.215447022140019	8.73618398455331	4.68536797369133e-05	0.000120031660345094
MYH14	-0.292796955152138	7.74499735733175	4.74522226918218e-05	0.000121537750803807
GGA1	-0.369303810871653	5.52546554219271	4.76140785219596e-05	0.000121924944619952
MKL1	0.379065688291941	5.37876257762062	4.7679071434955e-05	0.000122063984362302
POLR2J	-0.468694410195617	5.47403662395385	4.7794851467542e-05	0.000122332953531971
LOC102723885	-2.12771605720557	0.23792288389869	4.81614890011095e-05	0.00012324373855822
DTX2	0.516212529058393	4.12371477879307	4.83890758977074e-05	0.000123798368800837
POP5	-0.503784425110749	4.22233200264925	4.84294367986609e-05	0.000123873859745208
ITCH	0.290105009395298	7.37187198038577	4.86324331099484e-05	0.000124365216016993
PRTFDC1	-0.426806248793169	5.25658764585947	4.86645207070451e-05	0.000124419394003025
BCKDK	-0.359530767793216	5.348720889117	4.87595675091929e-05	0.000124634477935592
MRPL18	-0.32461988889743	6.14728542190392	4.90368476442656e-05	0.000125315168420063
NBPF15	0.323632761168625	5.93439007049545	4.91496532167367e-05	0.000125575328444731
GSTZ1	-0.952748871660149	2.9497754702562	4.96355596863982e-05	0.000126788416002879
CHMP2B	0.265876387549668	7.09445131818462	4.9723996134526e-05	0.00012698589570001
NDUFAF3	-0.314036168854488	5.96151452297606	4.99280129158694e-05	0.000127478391814053
CEP63	-0.39175857788551	4.74262322928832	4.99669030664893e-05	0.000127549153365655
FGFRL1	-0.360304062814884	5.83537639050159	5.09584083845414e-05	0.000130051054314126
LCORL	0.442211778891614	5.27084799319375	5.1030495120265e-05	0.000130179229619482
FAM193B	0.407696962968829	5.347514919794	5.10314442580883e-05	0.000130179229619482
ATP6V0D1	-0.302227869999159	5.93611816714629	5.10552708154864e-05	0.000130210906327854
TCEAL4	-0.357328890197052	5.82687250611796	5.17799721205414e-05	0.000132029674220675
OXR1	0.377061988999116	4.87886141887786	5.18721672749131e-05	0.00013223521221992
BIVM-ERCC5	-0.561089459138831	4.60608857915893	5.20968788126777e-05	0.000132778400600512
LSM3	-0.329594360512234	6.15788946588468	5.21515777920447e-05	0.000132888135150839
PARVA	-0.416464338160816	5.57361839583203	5.27822270739838e-05	0.000134465079820397
TFCP2L1	-0.336338836676385	5.19329516951868	5.29077985166577e-05	0.000134754899457847
TSPAN12	-0.647719140178848	2.38084302641246	5.30313300839148e-05	0.000135039395414485
MFGE8	-0.569481604109811	6.97594818458708	5.34887825606657e-05	0.000136173873603586
RRAS2	0.334751419829969	5.99693752986804	5.35655624159193e-05	0.00013633893038646
RIF1	0.32846825383966	7.71784779258276	5.35785034060695e-05	0.000136341462513594
PANK2	0.409195944685925	5.26394210653586	5.37330470308662e-05	0.000136704250058688
NFYA	-0.327013246115653	6.09679467212569	5.38069361226163e-05	0.000136861725421756
ZNF605	-0.481000194864267	3.56157249190459	5.39179052829928e-05	0.000137113425355347
PDCL3P4	0.994985875283002	1.90519644889222	5.40327986884236e-05	0.00013737499029427
LRRC45	-0.523213252041463	5.08932933123684	5.41206419762233e-05	0.000137567680818405
HSD17B2	-1.7314854858826	1.82382193483307	5.42999105863054e-05	0.000137992625143955
GPX3	1.09638671890746	4.92185531981055	5.45772232022857e-05	0.000138666484507499
CAMSAP3	0.404364246742517	5.80620711173842	5.46704962615268e-05	0.000138872551487381
GHDC	-0.36523930526094	5.04721224691343	5.47226553710497e-05	0.00013897411342897
ARMCX5	0.429352204020454	4.71625649149556	5.4818469713092e-05	0.000139186472710905
ITGA6	-0.199262540113563	8.78181466998753	5.48879734515178e-05	0.00013933194862148
CHID1	-0.241543018650387	6.15232014423006	5.51660893502838e-05	0.000140006799589679
SH3BGRL	-0.234152159115122	5.80387514083012	5.57501676310148e-05	0.000141457684120225
NFATC2	0.549164084861168	5.06243138023353	5.5810381809513e-05	0.000141578992574344
HIST1H4J	1.25337634493213	0.894624140535326	5.59961938369892e-05	0.000142018791169235
PRPF38A	0.302398598998706	5.9339400993542	5.60459456798161e-05	0.000142113392144799
SLC9A7	-0.256433455669988	6.18498577041795	5.62860728291685e-05	0.000142690570679543
FOXH1	-0.919878625929101	2.43562422849591	5.64948756278304e-05	0.000143188100275467
ABCF3	0.290663319963952	6.04922675334992	5.65254406400932e-05	0.00014323375977473
ZFP91-CNTF	0.348595731507069	5.68522111035187	5.6659741443665e-05	0.000143542204016992
NSUN2	0.224241336134952	7.73714910392061	5.67726212173787e-05	0.000143796255205047
PHF8	0.365665483968579	5.22643276502548	5.70604334424025e-05	0.000144493172149576
GCNT1	1.08264563540139	4.11662026859946	5.7275618904917e-05	0.000145005909175204
CHAF1A	0.291635728102069	6.02808409219416	5.7352967343889e-05	0.000145169531225506
SDR42E1	0.427830693142303	3.68363242562037	5.7380786566762e-05	0.000145207742147773
ACSL3	0.211830008439724	7.25473870925564	5.76035706128128e-05	0.000145739204478837
BLOC1S5-TXNDC5	-0.209498938270058	7.80288217582075	5.80397500525806e-05	0.000146810209962345
CCDC130	0.582754640272721	3.97295092253336	5.82668806662165e-05	0.000147352073796483
KANSL2	0.486270011100563	5.32730203305718	5.85300928029972e-05	0.000147984924492824
ATP5B	-0.197230394383895	9.6423689519757	5.9046623434234e-05	0.000149257832393115
KDSR	0.338816891161502	5.41446082397122	5.92851028397494e-05	0.000149827475356524
RBBP8NL	-1.62286492220213	4.76152118170452	5.93150109511855e-05	0.000149869873806925
PICK1	0.483658998861063	4.5827516394823	5.93434949531114e-05	0.000149908656020332
DFNA5	-1.01433878225869	4.38023623172919	5.93807564062275e-05	0.000149969589038344
RDX	-0.316807045944032	7.66205207302537	6.01089243286707e-05	0.000151775033929894
SGSM2	-0.437180317460427	5.25260657825136	6.04872338303766e-05	0.000152696483013954
C1RL	-0.440129349887546	4.32097703658151	6.06316261605956e-05	0.000153021848536104
BCCIP	-0.302059130690756	6.76477550682076	6.06429353306579e-05	0.000153021848536104
NUDT5	-0.312499863181786	6.19742981581117	6.07528714744014e-05	0.000153265367404364
SHCBP1	-0.316215755835962	5.60096700518876	6.08947972199834e-05	0.000153576814832922
UBR7	-0.342198499236595	5.10323650480434	6.09032387570143e-05	0.000153576814832922
FUNDC2	-0.378005254909872	5.35503732012957	6.0995764815732e-05	0.000153776157243638
OSTC	-0.337247242578807	5.96256668061128	6.11176899409986e-05	0.000154049513095543
GOSR1	0.357752950107246	5.98302637969891	6.12139800262362e-05	0.000154258148385832
SRGAP2B	-0.397051302764628	4.53038038962498	6.1296773961232e-05	0.000154432689010936
FBXO34	0.324382865220864	5.21633843202695	6.14840003592036e-05	0.000154870204391876
ADAM15	-0.249483206714431	6.17515212446303	6.16931216744055e-05	0.000155362664975726
SLC20A2	0.227498136101916	6.75476521077054	6.19371358117054e-05	0.000155942759986542
RILP	1.31630042012483	2.33664657242666	6.19527056322415e-05	0.000155947558310713
WDR33	0.230542887839623	6.88599982488851	6.2111572895906e-05	0.000156312983784118
DRAM2	-0.45554621496724	4.20214819289997	6.21810233444033e-05	0.000156453267070034
PPP3CB	-0.326426931688002	5.55277757404697	6.25528951226856e-05	0.00015735424113626
CMC4	-1.21599913183421	2.45646365916915	6.26508063022468e-05	0.000157565811442826
MYO10	0.250187926764005	7.53059856248205	6.27058704627634e-05	0.000157669552674933
DYNLL2	0.363381140375519	6.50803673877143	6.29992560868748e-05	0.000158372358969053
SIRPA	-0.432003739447607	5.02730739340272	6.36768789457379e-05	0.000160040568026361
ZKSCAN8	0.404304858358515	5.22928018778301	6.38089197387343e-05	0.000160337120426723
MED10	0.357305308917748	5.85757237062196	6.39091098425201e-05	0.000160553526443469
HIST1H4K	1.2544179357374	0.888741979964361	6.40967638897902e-05	0.000160989517225831
MRI1	-0.575524331922102	4.78026509237261	6.44619280823506e-05	0.000161871063851236
CSTB	-0.263923404452351	6.99896001091642	6.44922486578423e-05	0.000161911578075661
BCL9L	0.24463093260069	7.68790161183651	6.48637676254609e-05	0.000162808484695268
EHBP1L1	-0.330535169057771	6.54859671008847	6.52184560160772e-05	0.000163662761326185
EDF1	0.247411261209042	6.95836920804227	6.52606604746212e-05	0.000163732670476336
EXD2	-0.431363118936155	4.87926201202908	6.54619468425336e-05	0.000164201582266777
SAC3D1	-0.573464433448998	4.45393524366935	6.56203119960666e-05	0.000164562650145267
C19orf25	0.491488604224829	4.62562523278579	6.56929665334896e-05	0.00016470866147775
HM13	0.208729642111071	8.24276373924083	6.57506824151168e-05	0.000164817161959967
UBR1	0.412855324027127	5.70890591633736	6.57887173438595e-05	0.000164876291402167
NEURL4	0.417296568786677	4.92415764984431	6.60757843936017e-05	0.000165559369326932
FECH	-0.479840267896149	4.35704157426426	6.67635191048221e-05	0.000167245839232514
UPF3B	0.506359962930519	5.23529300377121	6.68062503068234e-05	0.00016731615860254
RHOBTB2	0.407059114283937	5.08676164822406	6.6853506340732e-05	0.000167397777065988
ARL2	-0.41277008330076	5.559447735284	6.71403715542412e-05	0.00016807919731269
IGF2R	-0.235906924745637	8.11254585980741	6.73526684444661e-05	0.00016857368529752
FAM188B	-0.709268857849993	2.35316381932616	6.77781711691175e-05	0.000169601461862122
PCDHGA9	-0.235151975412148	5.5404395623492	6.78944017152903e-05	0.000169839987645073
PTRF	-0.620027971992071	7.0693351701659	6.79144527058586e-05	0.000169839987645073
RAE1	0.313609930406912	6.62016242042269	6.79181375284425e-05	0.000169839987645073
TSPAN4	-0.507150827463673	4.64049311246057	6.81984946227551e-05	0.000170503706271523
FOXC1	0.557598074604606	4.36220947331827	6.86528048473206e-05	0.000171601940806498
ANAPC5	-0.233705441936588	6.80977123392264	6.8832207193492e-05	0.000172012695576817
SEPT8	-0.264592482805634	6.32057402097144	6.96185623705991e-05	0.00017392109504315
HMBS	-0.393333709725731	5.54885286154314	6.9626345680553e-05	0.00017392109504315
UPF1	0.23805419884487	7.67629624981331	6.96630500412808e-05	0.000173974702433509
PFDN5	-0.291755438111361	6.0767885700486	6.98431656568549e-05	0.000174386359580329
CTNNBIP1	-0.609453319132558	3.7614493194849	6.98679967386797e-05	0.00017441020270747
GPN2	0.555899722340483	4.51068719567155	6.99932309003496e-05	0.000174684614971723
C7orf55-LUC7L2	0.215722541518899	6.93676636352659	7.02576078602638e-05	0.000175306094995451
AP1S2	-0.444500843694834	4.61603953722196	7.07016344921951e-05	0.000176375465455611
SEC23A	0.316111220514229	6.67534188592066	7.13581352813962e-05	0.000177974300254933
DPM3	-0.955848528374862	2.40476577061242	7.14030765117212e-05	0.000178047479184679
TMSB10	0.225759241582633	9.52815745118735	7.15018147278818e-05	0.000178254742570842
TAF1	-0.345614430728666	5.89150105635807	7.15577621374068e-05	0.000178355260815511
KLHL26	0.721815239931394	3.26832185986069	7.1580372640328e-05	0.000178372662214861
SELT	-0.247709944622548	7.47846857150863	7.20681823358045e-05	0.000179549042785099
FNIP2	0.437100954719891	4.73701373423954	7.21656714595956e-05	0.000179752686243641
NDUFB11	-0.267201596181622	6.01071217156318	7.24438801368924e-05	0.000180406284966693
ATG9A	-0.315587641288502	5.76268237160849	7.26083205684068e-05	0.00018077634438203
MICALL2	-0.423954630497803	4.96278669998371	7.26481635191617e-05	0.000180833354083553
DAP	-0.234656496925593	6.97039695864634	7.26629073711709e-05	0.000180833354083553
TSR3	-0.36414423990869	6.23481586717371	7.28015408908788e-05	0.000181138867710399
ACOT9	0.360078294640469	5.28625506392908	7.33408791025765e-05	0.000182441031647277
SMAD4	0.276054185249483	5.54506394645242	7.3562778067687e-05	0.000182953145802247
CROT	-0.901570667966266	3.43681796605464	7.38834060860265e-05	0.000183710525851813
HMHA1	-0.403054813032713	5.39568662149532	7.3945755164488e-05	0.000183825507229863
HOOK2	-0.382732074543229	5.67973689629682	7.43535962255731e-05	0.000184799127552802
LARP6	0.569893171253654	3.99654823754912	7.46709082782307e-05	0.000185547371256139
GLTSCR1	0.5001974399492	3.97695046786497	7.49000502252715e-05	0.000186076245803444
DHPS	-0.404299743828691	5.31854714160108	7.53625988751562e-05	0.000187184622625062
SRPRA	0.256864132423804	7.09158179555104	7.58361001565747e-05	0.000188313716444033
AGAP7P	0.687817227559977	3.31922784201823	7.5850184394394e-05	0.000188313716444033
ZNF488	-0.998923699943661	3.55771347834603	7.59955298768525e-05	0.000188633532510769
ZNF304	0.534877049776966	2.53184683804131	7.64950389251129e-05	0.000189832111165974
POLR3H	-0.243052622112106	6.82734991794137	7.80885889279234e-05	0.000193744579442259
APTX	0.351795907934627	5.34918468974943	7.89873754791028e-05	0.000195931953128233
EGLN1	-0.269551995036711	6.20682196249902	7.92316763549002e-05	0.000196495246031829
ZZEF1	0.334152062497535	5.44733357513724	7.98217634784623e-05	0.000197915660782031
CCDC107	-0.638746155712534	3.61263778686435	7.99204499789005e-05	0.000198117310080189
MKL2	-0.353419167897304	5.78770349626775	8.04729712724916e-05	0.000199412896764091
TXNL4B	0.455607820329067	4.61543475967796	8.04780340397268e-05	0.000199412896764091
LRRFIP1	-0.198178838624916	7.4541185361124	8.07616897403722e-05	0.000200072317127603
PIGX	-0.494191620667579	4.8162194900235	8.09245036005486e-05	0.000200432152689466
FKBP1A-SDCBP2	0.660312939474374	3.31474846553029	8.10162174347964e-05	0.000200615771226585
PLCG1	0.320204302215051	6.7764517275008	8.1615357848855e-05	0.000202055548618
C16orf58	-0.247612983343005	6.31767571065221	8.1678965093472e-05	0.000202169166907785
ZNF282	0.321920975096649	5.5757560962849	8.18905310236389e-05	0.00020259964053964
GK5	-0.361766979161906	5.0985448602867	8.18924427472795e-05	0.00020259964053964
NPC1	0.266316719256874	5.90999207721227	8.19061369885129e-05	0.00020259964053964
LAPTM4A	-0.213531026199542	7.13741205877713	8.20766839660145e-05	0.000202977506848131
CFAP126	-1.58933294240592	1.8275569837776	8.2193745910865e-05	0.000203222968388367
BLOC1S2	0.423910852471769	4.78870891809073	8.23858544147546e-05	0.000203653835052111
ALKBH7	-0.715032960418826	3.82294347711161	8.27282532417062e-05	0.000204455945051449
DNTTIP1	0.395190863075581	5.86374079153356	8.27810425049412e-05	0.000204542116931997
FAM149B1	-0.471748307211819	4.27503495305502	8.30369197280597e-05	0.000205129949103105
TLK1	0.350846859299908	6.32680255565975	8.30986282187515e-05	0.000205237966643716
SLC38A2	0.25150150360944	7.63704134080248	8.3436566792801e-05	0.000206028026137221
AKAP11	-0.489616499685945	6.15771230998411	8.35635689938927e-05	0.000206296996090698
MAN2B1	-0.301458481597414	5.99685979279141	8.37250400534645e-05	0.000206650926066218
VPS37A	0.400874541125532	5.45310299345975	8.42999423327632e-05	0.000208024917155422
NME4	-0.327387674958109	6.34347917223384	8.45645128056994e-05	0.000208632681507014
ALYREF	0.260265270497432	7.35744654849564	8.45932890778597e-05	0.000208658571049408
PAGR1	-0.478633706579859	5.98260140399184	8.50562312710983e-05	0.000209755135587088
RAB32	-0.577981429860628	4.35071395152191	8.54253237031847e-05	0.000210619835693335
CHMP4C	0.497638177093461	4.35640997532852	8.54787496062824e-05	0.000210706040876134
ALG2	0.411350928497856	5.37721966585234	8.55033257550656e-05	0.000210721109229662
RARA	0.280376446359912	5.82572112794779	8.57298398468627e-05	0.000211233735356702
GLTSCR1L	-0.426811937811033	4.36517010419139	8.64264995557147e-05	0.00021290430378359
SDAD1	0.345287229273793	5.57126393055093	8.65649790377894e-05	0.000213199418592639
PINK1	-0.600152805445889	3.8397084156111	8.70664886122211e-05	0.000214388313814731
TIMM13	-0.362146826098254	6.41481049254411	8.74797954932556e-05	0.000215359556937991
FAM13A	0.500735310408825	3.68361983499789	8.75496249477585e-05	0.000215484983724125
OVOL2	-1.29177149025865	2.31739618639609	8.79716924686087e-05	0.000216477129397204
ZMPSTE24	-0.275955451404875	7.24059963051308	8.84919196399965e-05	0.000217710342498659
BRCC3	-0.423514972356485	5.71337258245604	8.8938523089149e-05	0.000218761931900099
ETF1	0.139182716509657	8.84738459689759	8.90459370155689e-05	0.000218978944011784
FBXO42	0.51336637075572	4.26222070780049	8.90919182669962e-05	0.000219044821883074
GAPVD1	0.359221874484284	5.59268827291486	9.00985161270541e-05	0.000221471971690301
TRMT112	-0.259052790274354	7.02189430566949	9.02603973102242e-05	0.000221822117679067
TROVE2	0.375890335709465	4.82493422073619	9.06676054389631e-05	0.00022277489362215
