gene	logFC_DE_Caco2_S1.24h_mock.24h	logCPM	PValue	FDR
RWDD4	0.171368141878186	4.5808221552817	0.227750870752781	0.416024437884361
FAM200B	0.161553469353075	4.83895291353367	0.227830770535527	0.416103790065925
RAD51C	-0.149968732143202	4.22988565641822	0.227920995561741	0.416165435617936
SWI5	-0.279535639545417	2.93849095513527	0.227937451857331	0.416165435617936
PCNX1	0.117817912542462	6.03537046569694	0.228825140616124	0.417719342586663
SEC16B	-0.679206819312961	2.28442945237342	0.228935208769429	0.417853436380217
OCEL1	-0.398901871608945	1.81828253792671	0.229113919592896	0.418067574843471
TIMM22	0.131684159111647	4.84220410786435	0.229125793450093	0.418067574843471
NSUN4	-0.167759514165718	4.71988284001767	0.229232095121424	0.418141651550487
PLRG1	-0.121567250683546	5.62511744524708	0.229239666498852	0.418141651550487
DMTF1	0.151995367501656	5.41890071190861	0.229468937322746	0.41849296606975
CAPN8	0.860795805833179	3.26742251959054	0.229548896278784	0.4185719049736
PRKAB1	-0.116314781527137	4.99797698968095	0.229652697711247	0.418664923049794
LPAR1	-0.288346134230626	3.16591865644509	0.229673274617959	0.418664923049794
TNFSF12-TNFSF13	0.763168610242167	2.54801522372727	0.229888515167999	0.418943957382497
ELP2	-0.119927331318265	5.28480707673703	0.229925435143934	0.418943957382497
RCC1	0.0586495383047811	7.41701842550495	0.229936471483743	0.418943957382497
FNBP4	0.122985596886247	6.03650893843008	0.230207084677993	0.419370065032711
SLC7A6	-0.0756095248159125	7.10588538686605	0.230245710716611	0.419373491287692
DOLPP1	-0.153196712347281	4.71998430809036	0.230319828596677	0.419441551583514
PCYOX1L	-0.303342549932215	4.07818352158772	0.230386614223188	0.419449351129484
C6orf132	0.134932032103289	6.02921853613531	0.230397615195894	0.419449351129484
PHB2	0.074831104967152	8.01633453360341	0.230438953017243	0.41945769868992
CCDC137	0.0910505604206589	6.15908678813985	0.230491589521865	0.419486606795254
LPCAT4	0.179593941255572	4.68942555094342	0.230532366336701	0.41949392490446
ADPGK	0.0980958435522127	6.44896878530421	0.230666877682857	0.419671779849267
C4orf48	-0.188088679956745	4.43212212762402	0.230782406713235	0.419815047468624
VPS54	0.117798974427019	5.52059467901577	0.230941743108282	0.420037946469295
KIAA1191	-0.0751290627740063	7.04850509142922	0.231005405539469	0.420086789901522
SGTA	0.0710533471357065	6.73121322019755	0.231099645982437	0.420186894857319
GEMIN5	0.0682091834889874	6.88949307897166	0.231170397762897	0.420186894857319
CCT6P3	0.169080859503017	4.15120168429769	0.231170902725761	0.420186894857319
RPL35	0.0749301754281221	8.59127473765149	0.231309035646247	0.420321155459108
UBE2Q2P2	0.430933887439505	2.11281821967276	0.231318424379099	0.420321155459108
LINC01468	0.104143998928796	4.94094554751679	0.231461204379899	0.420513646225373
RAD23A	-0.0709686225847559	6.97449190112502	0.231524796218642	0.420562231297685
FAM231D	0.603813845309455	1.89354041732887	0.231614329752875	0.420615600523367
RHPN1	0.809652382476932	4.43698137534951	0.231627884805867	0.420615600523367
RNASEK-C17orf49	-0.148831531611408	5.58790712159359	0.231754252192683	0.420778122856362
C19orf24	0.151217513635912	4.9117895541538	0.231797843064946	0.420790326530973
SSBP1	0.0847283812758751	7.21211437101758	0.231915080997736	0.420925422363337
SPSB2	-0.231624806924306	3.69087226996675	0.231946024817579	0.420925422363337
TATDN3	0.225999749816168	2.94936230832744	0.232266519556908	0.421440029841492
FAM173A	-0.169048325988318	4.45929571003008	0.232324776574353	0.421478727554139
COQ9	-0.101366536213112	5.5840259726655	0.232406269905325	0.421531440716684
TRMT5	-0.108823498190676	5.28563755349609	0.232466122488842	0.421531440716684
ZC3HC1	-0.130880667502953	4.60962187957145	0.232487604116892	0.421531440716684
PRAF2	-1.1711998442185	2.68862135638925	0.232501570078991	0.421531440716684
DHPS	-0.097710429683852	5.31854714160108	0.232555256191852	0.421561807324906
KIAA1524	0.145826366466136	5.99886775618357	0.232672609783648	0.421707558434298
ZDHHC3	0.082485262894269	6.87727411247405	0.232803025311986	0.421876933611574
FUS	-0.0880226094916143	8.61589776747148	0.232854618506626	0.421903438802368
SNHG9	0.563693274243229	0.414184164792735	0.233146594307298	0.422365409655428
OTULIN	-0.119961052498023	5.56528360214578	0.233236910934602	0.422442816397628
USP15	0.133572662675062	6.21739096104912	0.233263351348274	0.422442816397628
NDUFAF6	-0.209161250456222	3.58971572034572	0.233352735450434	0.4225223202798
SAPCD1	-0.774597446992625	2.04515060509705	0.233406233111137	0.4225223202798
MRPS21	-0.196064068558354	4.60575981232247	0.233455208064204	0.4225223202798
AK3	-0.183073438547405	5.10532869118784	0.233455336167915	0.4225223202798
STARD3	-0.154969738464581	9.47050661816927	0.233587091106164	0.422693748342263
HSPB2-C11orf52	-0.613509232750256	1.70452766758584	0.23371624483732	0.422795136362989
C11orf52	-0.6135091725679	1.70452766758584	0.23371720978832	0.422795136362989
ARL4A	-0.127695644537683	5.14167657532409	0.233965126616885	0.423176543594058
AKAP10	0.149481717229294	4.90790421882959	0.234149384438919	0.423425740311651
POLR1C	0.145993032835212	5.87521620115826	0.234191171098577	0.423425740311651
TBC1D3B	0.382431550123236	3.72704490648191	0.23421420297796	0.423425740311651
HECTD4	-0.117763386874769	5.94404076756125	0.234441749418815	0.423769985130969
CDC42BPB	-0.0896240196340285	7.2039720778014	0.234591956957714	0.423974347546856
POMK	-0.566047548696682	2.13386227086378	0.23546936179739	0.425447955442028
RAP1GDS1	0.119287788564794	4.92240912155002	0.235481883337185	0.425447955442028
TOB1	0.129834157961002	5.9525133170709	0.235705781568712	0.425777276920471
MISP	-0.0856630212205624	6.85748597796764	0.235738772703098	0.425777276920471
RNF34	-0.130939872724633	5.36092932485998	0.235830965872404	0.425876394541416
LAMTOR5	-0.109990946672132	5.29899884220605	0.236709301892357	0.4273949157566
CUTC	-0.199122627266012	3.5768873650902	0.23686383942538	0.427558598086427
ZSCAN32	0.200770290158967	4.08827029609276	0.236874880899016	0.427558598086427
EFCAB10	0.349091374676634	1.61403684941196	0.236978502185101	0.427617251268424
MGST1	-0.0848947796251496	7.28689524763921	0.236982310897466	0.427617251268424
BANF1	-0.0788479814006882	7.48416530022303	0.237038770607418	0.427651515798681
LOC101929709	0.467590609836292	1.30077785888792	0.237176100271416	0.427831647289026
ITSN2	0.149150682898855	5.65486255061501	0.237297670485632	0.427983298554444
DCAF12	-0.09009326209736	5.84540495293619	0.237405809452456	0.428110681510647
ATG12	0.0986828397853725	5.73585625379658	0.237879563474385	0.428736991162345
PCDHGA5	-0.831634961275874	5.30906386693573	0.23790338780611	0.428736991162345
PCDHGC5	-0.831634485579224	5.31648719087196	0.23790338780611	0.428736991162345
C14orf105	-0.775958097196887	3.48467821698687	0.23790338780611	0.428736991162345
SART3	-0.0852079129142774	6.60014594468007	0.23796684128622	0.428783637448631
NPNT	-0.082779424923174	6.41674715490892	0.238049481708615	0.428846610200485
CHPT1	-0.132550483417692	5.46099848056965	0.238076940526617	0.428846610200485
PIK3CB	-0.121921406801048	5.93261749575587	0.238166611369956	0.428940434837512
QPCT	-0.383415755118772	3.58865855848398	0.238310369134114	0.429131625580253
STXBP3	-0.169938417111427	4.6567976963513	0.238358967327315	0.429145645014717
PRIMPOL	-0.313989370915847	3.07583474162871	0.238393357521538	0.429145645014717
GAL	0.0891754966887048	5.54249538604558	0.238460248275617	0.429189563115779
CYTH3	-0.094816094614837	6.18802417803934	0.238492964976804	0.429189563115779
TBL2	-0.0863070512340813	6.43483274974321	0.238815963670274	0.429665983308621
RAB17	-0.144927944347279	4.30054409475971	0.238832997293428	0.429665983308621
RHOV	0.400429222856276	2.38932876983452	0.23894892045729	0.4296943815537
NEK3	0.199383761169766	3.08774785789585	0.238955729461133	0.4296943815537
RBFOX2	-0.0841205421084958	6.79137610241998	0.23896173133456	0.4296943815537
TTC23	-0.213521342016089	3.82646888805085	0.239133623482229	0.429935734846043
LINC00963	-0.287950253355409	2.59323468142597	0.239216944967768	0.43001779696285
AP3D1	-0.0674715206573629	7.74544031491851	0.239463027199583	0.430392366839188
HNRNPH3	-0.0541229884770741	8.45079314404941	0.239533815559436	0.430451808688372
PITRM1	-0.107150853787528	6.49304376858207	0.239732308592243	0.43074068607734
TMCO4	-0.210083800869219	3.4066068224865	0.239814955029102	0.430821357114299
PTRH2	0.147748240265819	4.46517065995258	0.239880063342163	0.430870500932343
CISD1	-0.117077249158587	5.60903259159866	0.239947904297632	0.430893402607423
KLF13	0.155892234690129	5.46008108521373	0.239968322699797	0.430893402607423
NPC1L1	-0.802432693639396	3.91087427421036	0.240150634001021	0.431085520196365
TOR4A	-0.461592080910936	5.3752560135268	0.240180057204606	0.431085520196365
WWTR1	-0.150564561678837	8.3598522598767	0.240224693690961	0.431085520196365
ATXN2L	0.0781577074631282	7.05503765030168	0.240260416369357	0.431085520196365
LOC90768	-0.158359833788144	3.72198649802345	0.240264171906517	0.431085520196365
ECD	-0.0880795434623384	5.62962168203201	0.240427035739146	0.431291126507943
PPP1R2P3	0.244431978971314	2.82134420522774	0.24045434486726	0.431291126507943
SOX9	0.124560418794333	7.84377914979151	0.240549329884493	0.431335277160669
NSUN5P2	-0.13387090162825	4.94833806365087	0.240554546493267	0.431335277160669
NOP10	-0.113152862547134	5.74287515556206	0.240682199631451	0.431480044547367
NKRF	0.126135704158751	5.07054475688682	0.240710894912213	0.431480044547367
DDRGK1	-0.118162895326491	5.73696989454619	0.240883562194005	0.431656760620016
ZNF284	0.448438468523354	2.22144208493226	0.240885122964066	0.431656760620016
POLR1E	0.108214705543626	5.20932726637871	0.241230830992689	0.432164569031086
CCDC85C	-0.0682769612501571	6.90014219441102	0.241255016186739	0.432164569031086
SEMA3B	-0.281593113134608	3.41139175471002	0.241282102327704	0.432164569031086
TTI2	0.152385574786838	6.05501669947499	0.241381737328522	0.432275187216447
HEATR3	-0.103476827245043	5.08216233722263	0.241509388279699	0.432435934803295
CHMP6	-0.187937710670795	4.41697740233463	0.241596907537201	0.432524785211305
HSPE1-MOB4	0.11054132336999	7.6933766622788	0.242089168619047	0.433338093075468
EEPD1	0.27639332342505	5.51504405716261	0.242407886757592	0.433840553797145
RRP36	0.123341282062565	6.1411039961984	0.242474243705627	0.433891273661385
DUS3L	0.122081330601855	5.49228725103336	0.242734318091157	0.434288567545755
YPEL5	-0.237935720017825	3.97182523857198	0.242848591978714	0.434377012507398
REEP3	0.0807953551361983	7.23474885172529	0.242859871796171	0.434377012507398
C4orf32	0.394664060450135	2.86756468602503	0.242962441061464	0.434429294300689
UBE2D2	-0.0621801739022552	7.65065701031334	0.242965231360843	0.434429294300689
KMT5B	0.117414222807597	6.19340743551555	0.243146304207794	0.434684957694792
SPTLC1	-0.113427940756383	6.44460756308224	0.243231709922394	0.434769538816646
TAF5L	0.117474929467714	5.49772376137485	0.243439866142382	0.434868707703482
NPHP3-ACAD11	-0.124414889653585	4.87132151510664	0.243443963064744	0.434868707703482
C10orf10	0.718039739671367	2.33845756424607	0.243447343764621	0.434868707703482
GPNMB	1.23802505144633	3.06666526074023	0.243454513560125	0.434868707703482
PTP4A1	0.0660005073897037	7.90664077720518	0.243477704567182	0.434868707703482
TBC1D17	-0.215752139175033	4.44916944542733	0.243800428956244	0.435376982581383
TUBA1C	-0.0649424046618072	10.4950040223997	0.243878064209818	0.435447488552355
DHODH	0.147108168642204	4.37448238741359	0.244234297711752	0.436015335489477
SPC24	-0.16326125807883	4.3960179004398	0.244344174351874	0.436094482362729
LRP6	-0.103007860037333	6.53963347840201	0.244355052546189	0.436094482362729
C1orf226	0.226919144636341	3.76020256281522	0.244611615579704	0.436484110164347
GINS4	-0.105510258692196	5.67434494545735	0.245115485763012	0.437314841177624
COMMD3-BMI1	0.13537278489696	5.84470017654413	0.245212912848672	0.437420283579539
NAA38	-0.245351691660054	3.76772117086467	0.24529415477963	0.437496825832149
PLCH1	-0.30254390634376	3.63800756616348	0.245561712965532	0.437905598449315
LLGL2	-0.102927417803632	6.61854811181071	0.245607744948284	0.437919261536442
PPP2R3C	0.171304503150721	4.34108816197707	0.245810912922256	0.438179988112951
ZNF525	0.252320172711736	4.37770129712389	0.245830760000633	0.438179988112951
EDRF1	0.145862016891808	4.89177267662282	0.24606934570226	0.438536764912538
FOXA3	0.211355451490515	4.39732187629018	0.246373817786778	0.439010832537157
RRP12	0.0885820254761757	6.67741780103265	0.246523496587322	0.439174881414208
NBN	-0.0908610160434415	6.31991437544311	0.246542842830179	0.439174881414208
TSEN15	-0.114208275382487	5.37563799594311	0.246706431208276	0.439397705895764
NHLRC3	-0.213769794082027	4.15306091022163	0.246774254632541	0.439449924812169
PIN4	-0.199019295129391	3.97459700656508	0.246817614116273	0.439458569408585
ACACA	-0.0766782775169372	7.57016430659194	0.246998687963731	0.439712373378578
STK16	-0.141903931514907	4.50402915678414	0.247164434741162	0.439938816859152
MPLKIP	-0.137733668182931	5.08966991158657	0.247674974016472	0.440778805309527
TMEM55B	-0.154537445192359	4.74751212358843	0.24774240178583	0.440830064169267
ANAPC10	0.186243314571273	3.44882061860973	0.247791587450416	0.44084885231046
MTIF2	-0.0756571993237656	6.15635853445051	0.247962158428141	0.44108355893709
TMEM79	-0.243178640155049	3.39537039270251	0.248558284362016	0.442075066140515
METRN	-0.213402737616449	4.3462440931945	0.248639740018303	0.442151036589107
ZNF770	0.113428191843456	6.04721225821099	0.248691554179044	0.442174280705006
ZNF30	-0.243693350600189	3.45923076663746	0.248881282194231	0.442442690604791
CTU2	-0.109175043758995	5.20829144290719	0.248980952852114	0.442447744033208
CHST3	-0.099649179463977	6.71968118221671	0.248997767731628	0.442447744033208
F8A3	-0.144859206381583	5.78552549812421	0.249031553316593	0.442447744033208
F8A2	-0.144859480876544	5.78552549812421	0.249039192821285	0.442447744033208
AURKAPS1	-0.248854406392483	2.73382723933717	0.249216247360588	0.442693390058583
METTL8	0.106891741025715	5.40373866602044	0.249312183031181	0.442794887166957
SNF8	-0.0749090122511224	6.76836508455601	0.249595904022757	0.443229819917804
SOCS6	0.121129107550304	5.32103083479628	0.249838285169151	0.443319038849161
GCDH	-0.112898423328023	4.6224728609137	0.249897593881512	0.443319038849161
FYB	-3.95374549291961	3.37551622387757	0.250003330252926	0.443319038849161
SOD3	-3.95374501713838	4.8198493203508	0.250003330252926	0.443319038849161
PADI2	2.82690608310431	3.26777577356617	0.250003330252926	0.443319038849161
PTK6	2.82690608310431	3.09429060071453	0.250003330252926	0.443319038849161
SLC2A10	-3.95374330542486	3.6143269941764	0.250019549985506	0.443319038849161
CLDN10	2.82679502582895	3.14049161851881	0.250066181421018	0.443319038849161
ERICH5	-3.95374663561695	2.25339658997079	0.250087244644247	0.443319038849161
FDCSP	4.59960551976089	7.66891165469782	0.250160189294388	0.443319038849161
FBLL1	2.82658123712086	0.474211181164978	0.250196417162486	0.443319038849161
IGFBP3	2.82701699225619	7.39015424703721	0.250203891390566	0.443319038849161
OSMR	2.82701921926434	5.65899136304633	0.250207904411373	0.443319038849161
CDH6	2.8270311597001	3.6887738929695	0.250229422855877	0.443319038849161
HLA-F	-4.16272854812825	4.52516481120841	0.250231408588187	0.443319038849161
AZGP1	2.82650263565262	0.742698686912202	0.250267639297743	0.443319038849161
OR7E91P	4.5986368327315	0.135058681175044	0.250328948471661	0.443358828197868
TNKS1BP1	0.106815996909104	7.05757505144791	0.250427807473676	0.443465099565099
RPRD1A	-0.157086293208056	5.63001899596344	0.250523590747173	0.443470608464367
NEURL4	0.139167801440097	4.92415764984431	0.250534765580285	0.443470608464367
CSF3	4.60086355191002	0.0477615584004459	0.250606036165637	0.443470608464367
CCDC85B	0.148618670880955	5.69411175894105	0.250624920453518	0.443470608464367
CMPK1	-0.0768619995242159	7.57569833040183	0.25065974892997	0.443470608464367
C9orf142	0.14516520408583	4.51687668797822	0.250668142699305	0.443470608464367
GPN2	-0.128039319014522	4.51068719567155	0.250702914729878	0.443470608464367
EIF4A1	-0.0574325906058394	9.62549783397767	0.250783656691009	0.443524635355603
PIK3C2G	4.5996611558438	3.22234615872427	0.250811179933853	0.443524635355603
GTF2B	-0.145604346462704	4.88716907843799	0.250865058953014	0.443534344194887
PLA2G4A	-4.16284681910855	2.81822797468298	0.2508943946484	0.443534344194887
AFAP1L1	-3.95375329837976	3.00725113776836	0.250937932735509	0.443542608999592
TSG101	-0.128619539315623	5.94325969033315	0.251167373423223	0.443879410479908
ATP13A4	4.60273674442229	2.68743604044849	0.251271972583797	0.443928933092118
SGK1	-0.103511574101497	5.55281893134131	0.251273189150537	0.443928933092118
LRRC49	0.425466148361908	2.28009465096882	0.251419031995158	0.444070462458584
ABTB1	-0.929709752274025	2.50018311363857	0.251446119378563	0.444070462458584
ACTR6	-0.165442411504993	4.25590204300531	0.251470025310596	0.444070462458584
SLC35F5	-0.0653029306822304	6.7148688883851	0.251674600192363	0.444353266228243
IRF2BP1	-0.143002215678826	5.28390405475004	0.251721356945793	0.444353266228243
FBXO8	-0.264514704043053	2.83420845887656	0.251746974452977	0.444353266228243
TUFM	-0.0518291499517087	8.34863573626175	0.251821869528057	0.444402260606968
LOC101930085	-0.272727940994581	3.71568011837199	0.251874962967101	0.444402260606968
LRRC1	0.0910573595962623	5.85913257147258	0.251922639993718	0.444402260606968
RASSF8	-0.109591542690858	5.56778419143996	0.251954652811621	0.444402260606968
BMS1P6	-0.229064834430582	4.50810911849603	0.251969423323201	0.444402260606968
RC3H2	0.152788228499823	5.14798565538909	0.252208141634025	0.444723978252549
IRF3	-0.110763866209218	6.31349694970876	0.25222976528772	0.444723978252549
BLOC1S3	-0.213234654749643	3.95878645912513	0.252453788781366	0.445050214915312
C16orf62	-0.335050186847186	3.70472412379779	0.252716349690185	0.445444277840013
C19orf71	-0.584614131143143	1.71979821278665	0.253093019676387	0.445991975066102
TMEM158	0.356158950002232	2.95677634402271	0.253105232848782	0.445991975066102
DCAF5	-0.107199600713911	5.41741759386919	0.253179661602322	0.446054257157657
RELT	0.189082247573416	4.44856771163242	0.253427481815843	0.446396435250796
PTGDR2	0.197639689200502	3.61419246238312	0.253452107283375	0.446396435250796
CNN3	-0.059487226758013	7.68781971093676	0.253563683688985	0.446524042885726
SEC24D	-0.180331381120655	4.40204616491361	0.253713356318674	0.446718688007564
IMP4	0.0702922610824162	7.15907036143798	0.253843461597333	0.446878825730427
KIFC1	-0.0857103542377761	6.50078273969062	0.253944445446792	0.446987655133288
FAAP24	-0.187018558555307	3.12579839942614	0.254022462996732	0.447056032410441
CPSF1	-0.0736732734994074	7.22154982009906	0.25409678713962	0.44711788955049
KBTBD4	-0.177288013358429	4.69404716748026	0.254196599109061	0.447224570006431
TMEM185B	0.0670912678038715	7.17210443372911	0.254315399488818	0.44736461997008
STX4	-0.173623041317743	4.78026498307013	0.254675606237892	0.447929217752052
ACSM3	-0.427814401882596	2.84560363480045	0.254722291363126	0.44794229758511
POT1	-0.145804161163965	4.57412133856741	0.254841859795547	0.448012192371791
GUSBP3	0.275070714259082	2.83859010702952	0.254868324108343	0.448012192371791
ATG101	0.10724678341599	6.18156935981293	0.254879800672044	0.448012192371791
PIR-FIGF	-0.230761188670973	4.29764757116714	0.254930399620679	0.448032129792241
AMBRA1	0.142551727871173	5.64420758256177	0.254992807737453	0.448072812118176
C15orf61	0.274436387264277	2.74316286068475	0.255208427210231	0.44830467511306
NIT2	-0.120907572291188	5.40345345419296	0.255232439337181	0.44830467511306
TMEM25	-0.208583206936809	3.94616127752641	0.255242598693128	0.44830467511306
LINC00842	-0.435125653610122	2.36620035469758	0.255429519303079	0.448563948885373
C17orf53	-0.233530023559919	3.65301001593507	0.255537059029832	0.448683762262688
LOC407835	-0.287710821553315	3.03128855722261	0.25573952535031	0.448902497465457
AARS	-0.0535956503898689	7.32530750462682	0.255740299528643	0.448902497465457
FAM98B	-0.0993613272102461	5.69732925941992	0.256056085727705	0.449387683593771
BSCL2	-0.129449174346342	5.40131109976571	0.256210523341859	0.449532621857791
RRAGC	-0.160767092505846	4.90975208018023	0.256217445473139	0.449532621857791
EPN2	0.137096548288594	4.93186935093095	0.256305110766375	0.449617311585712
PCBD2	-0.263154368241883	3.79148277611209	0.256412863170819	0.449737207218158
WRAP73	-0.132636926197475	4.53929838998017	0.256569699602969	0.449916964152259
ZNF780A	0.179015716346672	4.93862185927565	0.256594192558228	0.449916964152259
ATP6V1G2-DDX39B	-0.0609162910940887	8.21197388898434	0.25687452675071	0.450339320093065
LYRM5	-0.35050075287935	2.60088831916119	0.257122156929301	0.450704220094319
NSMCE1	-0.119316693171429	5.03830275485335	0.257327432228323	0.450994776416131
COBLL1	-0.116714789042911	5.8774172907412	0.257468974718983	0.451157088478192
CSNK2A2	0.113112314874514	5.56136190006587	0.257499104034605	0.451157088478192
CHMP4C	0.155652362609465	4.35640997532852	0.257564311556834	0.451202070268327
ZNF468	-0.167478541101455	4.89529672521725	0.257622865745802	0.451235384707924
TMCO6	-0.206560117570015	3.70509015942377	0.257707252286142	0.451313928240254
DDX39B	-0.0610241191647221	8.21259016430604	0.258010270296466	0.451775270772256
LSM8	0.116039198994788	5.50212849055968	0.25805399300913	0.451782516062771
AMER1	-0.142103103660261	4.73228267031963	0.258668587829387	0.452751731693053
NRDC	-0.0648365152735696	7.7748875876317	0.25870409492604	0.452751731693053
SRPRA	0.0756607065604533	7.09158179555104	0.258726609489362	0.452751731693053
RNF126	0.0993508331214127	5.66537991618852	0.258827911579792	0.452859566895626
SIMC1	-0.148488837825163	4.7606527721143	0.259065122611539	0.453115514718761
RABGAP1	0.122542770893941	5.56042092564092	0.259085033542279	0.453115514718761
BARD1	-0.122690109379114	5.00145924217034	0.259093301415459	0.453115514718761
IL1R1	-0.132609443835174	4.22477680611933	0.259298282617485	0.453404519612894
LOC102724064	-0.397152676823766	2.2598783310355	0.259646428227362	0.453878199692105
NDUFB2	-0.11387847815374	5.35772791472604	0.259670700397877	0.453878199692105
GLT8D1	-0.156451008031472	4.66132937788546	0.259688481905673	0.453878199692105
IFT81	0.144434014452954	3.79870876397574	0.259732469497503	0.453885572557802
SUSD6	-0.162391339490993	5.6944768997876	0.259868086346166	0.45398438428531
ADCK2	0.1364637298477	4.39034767336947	0.259868569397698	0.45398438428531
NBPF14	0.116510927226863	5.76970693433464	0.260130697096921	0.45437276491692
METTL16	-0.0958502349605152	5.55678722340164	0.260177832814453	0.454385555610001
VPS51	-0.0978282615374909	6.63592641145171	0.260494135839554	0.454868355620689
LMNA	0.0823348134201241	8.97992780848538	0.260967530706086	0.455625275806725
TIMM10	0.106077327391433	5.49858420917154	0.261091090905162	0.455771278755065
GMEB2	0.0760258962403397	5.94104836194808	0.26135796278752	0.45616736952041
CC2D1B	0.109882063512173	5.59263100208767	0.261408762999252	0.456186270964902
C5orf15	-0.103425068217719	6.86434565650686	0.261467929032233	0.456190213576795
KLHL23	0.084813607276257	6.05647315271066	0.261490964445754	0.456190213576795
PABPC3	-0.0791657501058055	5.50031511516634	0.261680635912528	0.456411783125224
ATAD3C	0.120918006801026	5.08770099275937	0.261697950475025	0.456411783125224
SERHL	0.231777000448163	3.89116918181734	0.261759786242131	0.456449876299685
RGL2	0.130629601541792	5.90044248484066	0.262211544488488	0.457098041881161
LOC101927668	0.438142966765026	1.60625403563814	0.262211590308942	0.457098041881161
ARFGAP3	-0.127299661666356	4.99097678768218	0.262288774231437	0.457162764249144
SEMA6A	-0.168505078423983	4.73520007675227	0.262535274230001	0.45752253546908
TERF2IP	0.112251433834234	5.54655276712184	0.262880658294383	0.45804922779956
PPIAL4G	-0.164027345587783	6.05533261991308	0.262917768449568	0.45804922779956
ZBED3	-0.264306680286445	3.12695545719811	0.26296090677984	0.458054461092539
PAPD4	0.119318868266532	5.55488673120093	0.263126753232589	0.4582162141071
FAHD2B	-0.27811581158793	3.24964847004699	0.263134063546651	0.4582162141071
IFI35	-0.496724857950049	6.13700191901583	0.263258474344323	0.458346917590084
TTF1	0.147796301302443	4.42816084017101	0.263300597934248	0.458346917590084
CCDC106	-0.592548031629483	3.52156983625949	0.263329601212493	0.458346917590084
MOB3C	0.419903749227168	2.83436476064307	0.263594369522912	0.458737807161482
ANKRD18B	0.241434484604092	3.67573228708619	0.263710804872486	0.458870470500027
ADAM8	0.456370562260675	3.41237177567636	0.263871364733633	0.459045108550485
ALKBH3	-0.214238968597481	3.95246547533253	0.263893527298087	0.459045108550485
PANK4	-0.120867225584259	4.75810198911307	0.263931832323515	0.459045108550485
ERAL1	-0.0961524207975856	5.78026557299438	0.264109994374713	0.459230038030863
PPP2R2D	-0.163110674707149	4.53519401791075	0.264118633981827	0.459230038030863
GLCCI1	0.145100265563318	4.28319646623948	0.264554468796089	0.459917768830124
ZNF649	0.242907321433793	3.87031870589101	0.264823519941917	0.460315387312991
PPIE	-0.0983370589958393	5.4240822433838	0.264873972264679	0.460332974791652
NT5C3A	0.130454466150487	7.21602585822718	0.265132420123881	0.460711983994193
RAP2C	0.0879532122252607	6.07710290760546	0.265185731286515	0.46073447270102
ZKSCAN8	-0.149852898576501	5.22928018778301	0.265285536029478	0.46083772035075
NUDCD1	0.100627257867612	5.89943894555107	0.265482745965691	0.46111011713688
RBM4	-0.0671242839261985	7.3279424815456	0.265534418157215	0.461129688744415
PDIA5	0.132942090210243	5.02721658999929	0.26566068439325	0.461278775441985
PBRM1	-0.0931709359337151	6.2980394748032	0.265713613790186	0.461300498051017
G2E3	0.139691861361024	5.1639803202189	0.266125939846154	0.461881177381855
UBXN6	0.11867222952354	5.51287960545321	0.266129030269261	0.461881177381855
HLA-E	-0.1185051781475	8.12351575147063	0.26622011215632	0.461969004111309
APOL2	0.246178381714892	6.46517561712972	0.266365415249393	0.462150879331304
AP1G1	-0.0644175861850732	7.51026765340886	0.266639480275314	0.462556070585523
GSTM3	-1.02487033270743	4.19704729173753	0.266859654783279	0.462867665659813
GNL2	0.0961630015639414	6.9308022122761	0.267490396500372	0.463891186029289
TOMM22	0.0763370045781425	6.84151873491116	0.26753562380582	0.463899130126986
WDR37	-0.149155532384507	4.55062403635359	0.267782456195073	0.464256596165025
SLC18B1	-0.152753391291001	4.94355572533179	0.267900384030638	0.464390504699525
ASNA1	-0.104616791000602	6.05798433590644	0.268154629265934	0.464760635354913
MRPL36	0.118139465565488	4.82883587999356	0.268491289912726	0.465273472786811
AURKAIP1	0.0917615182304136	7.5026643213847	0.268937546956819	0.465976047277694
KRT15	-0.594162539686628	3.21482432586979	0.269112936181063	0.466103574078674
TMEM126B	-0.102044495805266	5.40590564079974	0.269160440205668	0.466103574078674
COIL	-0.110164516794307	4.99440199286817	0.269175371693685	0.466103574078674
POC1B	-0.14640248527195	4.59926587503762	0.269194082018586	0.466103574078674
TLN1	-0.0577957786997798	8.1157203426445	0.269258141933615	0.466103574078674
ORAI3	-0.521275905305441	2.23021254705635	0.269292477953949	0.466103574078674
FBXO41	-0.115294812362141	5.36922467077141	0.26929702685313	0.466103574078674
P4HTM	-0.182054297408486	4.85766260552248	0.269360527019389	0.466142789214904
MRPL37	-0.0648673103483098	6.97316348294126	0.269544481970631	0.466250815132162
UBAC2	-0.10864238366905	5.53138905915109	0.269605350247204	0.466250815132162
SOGA1	-0.0997784997499413	5.59680670109725	0.269620747063193	0.466250815132162
ABCF3	-0.119295179497	6.04922675334992	0.269624021657598	0.466250815132162
DTYMK	0.081222594575381	6.00448557154525	0.269627212816286	0.466250815132162
IFI27	1.23066931756985	5.0386603195368	0.269678700061653	0.466269202212338
TBC1D3F	0.213105819591304	6.36142083504911	0.26984613669431	0.466488027581364
CASP3	-0.127519615971278	5.19401689574224	0.269938722038051	0.466562633403887
SLC25A15	0.125296025748825	4.92461597898386	0.26997105327252	0.466562633403887
JDP2	0.16130265189489	3.42860581508834	0.270162922261348	0.466785700687781
